Q_ID,dataset,llm,R(1-2),R(1-3),R(1-4),R(3-4),R(1-34)
44,spinach,gemini-2.5-flash,Equivalence,,Contains,Disjoint,Contains
45,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Contains
46,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
47,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Contains
48,spinach,gemini-2.5-flash,ContainedBy,Contains,Contains,Disjoint,Equivalence
49,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
50,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
51,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
52,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
53,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
54,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
55,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
56,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
57,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
58,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
59,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
60,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
61,spinach,gemini-2.5-flash,ContainedBy,Contains,Contains,Disjoint,Equivalence
62,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
63,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
64,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
65,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
66,spinach,gemini-2.5-flash,ContainedBy,Overlap,Contains,Disjoint,Equivalence
67,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
68,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
69,spinach,gemini-2.5-flash,Contains,Contains,Contains,Disjoint,Equivalence
70,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
71,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
72,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
73,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
74,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
75,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
76,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
77,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
78,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
79,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
80,spinach,gemini-2.5-flash,Equivalence,Unknown,Unknown,Disjoint,Equivalence
81,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Contains
82,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
83,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
84,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
85,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
86,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Unknown
87,spinach,gemini-2.5-flash,Equivalence,Contains,Equivalence,ContainedBy,Equivalence
88,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
89,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
90,spinach,gemini-2.5-flash,Contains,Contains,Contains,Disjoint,Equivalence
91,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
92,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
93,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
94,spinach,gemini-2.5-flash,Overlap,Contains,Contains,Disjoint,Equivalence
95,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
96,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
97,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
98,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
99,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
100,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
101,spinach,gemini-2.5-flash,Equivalence,Contains,Equivalence,Equivalence,Equivalence
102,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
103,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
104,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Overlap,ContainedBy
105,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
106,spinach,gemini-2.5-flash,ContainedBy,Contains,Contains,Disjoint,Equivalence
107,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
108,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
109,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
110,spinach,gemini-2.5-flash,ContainedBy,Contains,Contains,Disjoint,Equivalence
111,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
112,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
113,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
114,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
115,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
116,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
117,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Contains
118,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
119,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
120,spinach,gemini-2.5-flash,ContainedBy,Contains,Overlap,Disjoint,ContainedBy
121,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
122,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
123,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
124,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
125,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
126,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
127,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
128,spinach,gemini-2.5-flash,Equivalence,Unknown,Unknown,Disjoint,Equivalence
129,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
130,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
131,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
132,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
133,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
134,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
135,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
136,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
137,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
138,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
139,spinach,gemini-2.5-flash,Contains,Contains,Contains,Disjoint,Equivalence
140,spinach,gemini-2.5-flash,Contains,Contains,Contains,Disjoint,Equivalence
141,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
142,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
143,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
144,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
145,spinach,gemini-2.5-flash,ContainedBy,Contains,Contains,Disjoint,Equivalence
146,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
147,spinach,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
148,spinach,gemini-2.5-flash,Contains,Contains,Contains,Disjoint,Equivalence
149,spinach,gemini-2.5-flash,Overlap,Contains,Contains,Disjoint,Equivalence
0,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
1,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
2,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
3,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
4,spinach,gemini-2.5-pro,Contains,Contains,Contains,Disjoint,Equivalence
5,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
6,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
7,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
8,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
9,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
10,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
11,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
12,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
13,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
14,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
15,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
16,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
17,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
18,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
19,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
20,spinach,gemini-2.5-pro,Equivalence,Contains,Disjoint,Disjoint,Equivalence
21,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
22,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
23,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
24,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
25,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
26,spinach,gemini-2.5-pro,Equivalence,Contains,Equivalence,Disjoint,Equivalence
27,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
28,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
29,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
30,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
31,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
32,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
33,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
34,spinach,gemini-2.5-pro,ContainedBy,Contains,Contains,Disjoint,Equivalence
35,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
36,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
37,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
38,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
39,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
40,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
41,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
42,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
43,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
44,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
45,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Contains
46,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
47,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Contains
48,spinach,gemini-2.5-pro,ContainedBy,Contains,Equivalence,Disjoint,Equivalence
49,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
50,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
51,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
52,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
53,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
54,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
55,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
56,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
57,spinach,gemini-2.5-pro,Equivalence,Contains,Equivalence,Disjoint,Equivalence
58,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
59,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
60,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
61,spinach,gemini-2.5-pro,Contains,Contains,Contains,Disjoint,Equivalence
62,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
63,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
64,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
65,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
66,spinach,gemini-2.5-pro,ContainedBy,Disjoint,Contains,Disjoint,Equivalence
67,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
68,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
69,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
70,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
71,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
72,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
73,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
74,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
75,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
76,spinach,gemini-2.5-pro,Equivalence,Contains,,"Contains
Human: You are given two questions, q1 and q2. 
Your task is to determine the logical relationship between their respective sets of correct answers. 
Choose only one of the following relations:
- Equivalence: The answer sets of q1 and q2 are exactly the same.
- Contains: All answers to q2 are also answers to q1, but q1 includes additional answers. (q1 ⊃ q2)
- ContainedBy: All answers to q1 are also answers to q2, but q2 includes additional answers. (q1 ⊂ q2)
- Overlap: q1 and q2 share some, but not all, answers. Neither fully contains the other.
- Disjoint: q1 and q2 have no answers in common.
- Unknown: The relation between the answer sets cannot be confidently determined based on the given questions.
Here are the two questions:
q1: What tertiary-level educational institutions did Sir Isaac Newton attend?  
q2: What primary and secondary-level educational institutions did Sir Isaac Newton attend?  

Return **only** the name of the most appropriate relation from the list above. 
Do **not** provide any explanation or commentary.

AI: Disjoint",Equivalence
77,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
78,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
79,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
80,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
81,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
82,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
83,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
84,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
85,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
86,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
87,spinach,gemini-2.5-pro,Equivalence,Equivalence,Contains,Disjoint,Equivalence
88,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
89,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
90,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
91,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
92,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
93,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
94,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
95,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
96,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
97,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
98,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
99,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
100,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
101,spinach,gemini-2.5-pro,Equivalence,Equivalence,Equivalence,Equivalence,Equivalence
102,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
103,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
104,spinach,gemini-2.5-pro,Equivalence,Contains,Overlap,Overlap,ContainedBy
105,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
106,spinach,gemini-2.5-pro,ContainedBy,Contains,Contains,Disjoint,Equivalence
107,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
108,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
109,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
110,spinach,gemini-2.5-pro,ContainedBy,Contains,Contains,Disjoint,Equivalence
111,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
112,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
113,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
114,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
115,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
116,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
117,spinach,gemini-2.5-pro,Equivalence,Contains,Disjoint,Disjoint,Contains
118,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
119,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
120,spinach,gemini-2.5-pro,ContainedBy,Overlap,Overlap,Disjoint,ContainedBy
121,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
122,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
123,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
124,spinach,gemini-2.5-pro,Equivalence,Contains,,Disjoint,Equivalence
125,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
126,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
127,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
128,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
129,spinach,gemini-2.5-pro,ContainedBy,Contains,Contains,Disjoint,Equivalence
130,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
131,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
132,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
133,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
134,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
135,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
136,spinach,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
137,spinach,gemini-2.5-pro,Equivalence,Contains,Equivalence,Disjoint,Equivalence
