action,dataset,predicate,llm,llama3.1:8b,gpt-oss:20b,gpt-4.1-nano-2025-04-14,mistral-small:24b,llama3.1:70b,gemini-2.0-flash,gpt-4.1-mini-2025-04-14,gpt-4o,gpt-4.1-2025-04-14,grok-3-mini,deepseek-chat,gemini-2.5-flash,gpt-5-nano,deepseek-reasoner,gemini-2.5-pro,gpt-5-mini,o3,gpt-5
classification,synthetic,?A4=A1|3,gemini-2.0-flash,0.0,0.0,0.0,0.0164,0.2483,1.0,0.9998,0.0072,1.0,0.9995,0.992,1.0,0.0,0.9995,0.7084,0.002,1.0,1.0
classification,synthetic,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0005,1.0,0.0,0.8569,0.4321,0.1002,0.9999,0.0,0.3038,0.0014,0.0,0.9974,0.5
classification,synthetic,?A4=A1|3,gpt-4o,0.0,0.0365,0.0,0.7159,0.9544,0.9968,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9987,0.2629,1.0,1.0
classification,synthetic,?A4=A1|3,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.2617,0.0,1.0,0.1808,0.0251,0.9996,0.0,0.1147,0.0001,0.0,0.9941,0.221
classification,synthetic,?A4=A1|3,grok-3-mini,0.0,0.0,0.0,0.0,0.0002,0.0015,0.6962,0.0,0.8998,1.0,0.2148,1.0,0.0,0.4321,0.0066,0.0,0.9995,0.6399
classification,synthetic,?A4=A1|3,deepseek-chat,0.0,0.0,0.0,0.0,0.0023,0.0178,0.9506,0.0,0.99,0.8659,1.0,1.0,0.0,0.8115,0.0595,0.0,1.0,0.9186
classification,synthetic,?A4=A1|3,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0022,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.3238,0.0001
classification,synthetic,?A4=A1|3,gpt-5-nano,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
classification,synthetic,?A4=A1|3,deepseek-reasoner,0.0,0.0,0.0,0.0,0.0004,0.0017,0.8042,0.0,0.9393,0.6962,0.2983,1.0,0.0,1.0,0.0147,0.0,0.9998,0.7878
classification,synthetic,?A4=A1|3,gemini-2.5-pro,0.0,0.0,0.0,0.0082,0.1358,0.3919,0.9995,0.0031,1.0,0.9972,0.9675,1.0,0.0,0.9934,1.0,0.0005,1.0,0.9977
classification,synthetic,?A4=A1|3,gpt-5-mini,0.0,0.2662,0.0,0.9,0.9937,0.9991,1.0,0.8129,1.0,1.0,1.0,1.0,0.0,1.0,0.9998,1.0,1.0,1.0
classification,synthetic,?A4=A1|3,o3,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0207,0.0019,0.0,0.8204,0.0,0.0007,0.0,0.0,1.0,0.002
classification,synthetic,?A4=A1|3,gpt-5,0.0,0.0,0.0,0.0,0.0001,0.0002,0.6399,0.0,0.8761,0.5,0.1481,1.0,0.0,0.345,0.0055,0.0,0.9995,1.0
fixing,LC-QuAD,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A1=A2,gpt-oss:20b,0.0,1.0,0.0361,0.9997,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,1.0
fixing,LC-QuAD,?A1=A2,gpt-4.1-nano-2025-04-14,0.0,0.9802,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A1=A2,mistral-small:24b,0.0,0.0007,0.0,1.0,0.065,0.9894,0.7906,0.9973,0.9296,1.0,0.9573,1.0,0.9999,0.9296,0.9999,1.0,0.5,1.0
fixing,LC-QuAD,?A1=A2,llama3.1:70b,0.0,0.0517,0.0003,0.9615,1.0,0.9999,0.9933,1.0,0.9991,1.0,0.9996,1.0,1.0,0.9989,1.0,1.0,0.9565,1.0
fixing,LC-QuAD,?A1=A2,gemini-2.0-flash,0.0,0.0,0.0,0.0222,0.0002,1.0,0.0967,0.7693,0.2712,0.9952,0.3359,1.0,0.9638,0.2712,0.9519,0.9967,0.024,0.9995
fixing,LC-QuAD,?A1=A2,gpt-4.1-mini-2025-04-14,0.0,0.0001,0.0,0.295,0.0137,0.9443,1.0,0.9887,0.8198,1.0,0.8209,1.0,0.9991,0.7995,0.9973,1.0,0.2629,1.0
fixing,LC-QuAD,?A1=A2,gpt-4o,0.0,0.0,0.0,0.0063,0.0,0.3294,0.0244,1.0,0.111,0.9878,0.1341,0.9996,0.8945,0.1312,0.8389,0.9862,0.0028,0.9975
fixing,LC-QuAD,?A1=A2,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.1144,0.0022,0.8198,0.2712,0.9369,1.0,0.9996,0.6146,1.0,0.9943,0.5573,0.9931,0.9995,0.0924,1.0
fixing,LC-QuAD,?A1=A2,grok-3-mini,0.0,0.0,0.0,0.0,0.0,0.0113,0.0001,0.0288,0.0012,1.0,0.0028,0.9461,0.2434,0.0012,0.1808,0.6445,0.0,0.8275
fixing,LC-QuAD,?A1=A2,deepseek-chat,0.0,0.0,0.0,0.0762,0.0011,0.7601,0.2559,0.9231,0.5,0.999,1.0,1.0,0.992,0.5,0.9818,0.9998,0.0632,0.9999
fixing,LC-QuAD,?A1=A2,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0013,0.0,0.1148,0.0,1.0,0.0178,0.0,0.0096,0.1537,0.0,0.3238
fixing,LC-QuAD,?A1=A2,gpt-5-nano,0.0,0.0,0.0,0.0003,0.0,0.0676,0.0023,0.1744,0.0129,0.8519,0.0178,0.9937,1.0,0.0147,0.5,0.8923,0.0,0.9646
fixing,LC-QuAD,?A1=A2,deepseek-reasoner,0.0,0.0,0.0,0.1144,0.0026,0.8198,0.2879,0.9196,0.5573,0.9996,0.6101,1.0,0.9934,1.0,0.9931,0.9995,0.1037,1.0
fixing,LC-QuAD,?A1=A2,gemini-2.5-pro,0.0,0.0,0.0,0.0004,0.0,0.0871,0.006,0.2399,0.0158,0.8998,0.0352,0.997,0.6286,0.0158,1.0,0.9123,0.0002,0.9749
fixing,LC-QuAD,?A1=A2,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.008,0.0001,0.0298,0.0013,0.5,0.0007,0.9242,0.1885,0.0013,0.1553,1.0,0.0,0.7878
fixing,LC-QuAD,?A1=A2,o3,0.0,0.0004,0.0,0.5924,0.074,0.9876,0.8129,0.999,0.9444,1.0,0.9648,1.0,1.0,0.935,0.9999,1.0,1.0,1.0
fixing,LC-QuAD,?A1=A2,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0069,0.0001,0.2858,0.0002,0.8204,0.0748,0.0001,0.0551,0.345,0.0,1.0
fixing,LC-QuAD,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A1=A3+A4,gpt-oss:20b,0.0,1.0,0.0,0.0876,0.0009,0.9942,0.9381,0.9997,0.9973,1.0,0.9115,1.0,0.9989,0.9924,1.0,0.9957,0.9998,1.0
fixing,LC-QuAD,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A1=A3+A4,mistral-small:24b,0.0,0.9456,0.0,1.0,0.0753,1.0,0.9989,1.0,1.0,1.0,0.9966,1.0,1.0,0.9999,1.0,0.9999,1.0,1.0
fixing,LC-QuAD,?A1=A3+A4,llama3.1:70b,0.0,0.9996,0.0003,0.9515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A1=A3+A4,gemini-2.0-flash,0.0,0.0112,0.0,0.0,0.0,1.0,0.1312,0.7906,0.5573,0.9985,0.1,0.9999,0.6583,0.4415,0.9952,0.5,0.7478,0.9481
fixing,LC-QuAD,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.0,0.1,0.0,0.0026,0.0,0.9196,1.0,0.9853,0.9324,1.0,0.446,1.0,0.9444,0.8785,0.9999,0.8736,0.9756,0.9957
fixing,LC-QuAD,?A1=A3+A4,gpt-4o,0.0,0.0008,0.0,0.0,0.0,0.295,0.0297,1.0,0.2841,0.9902,0.0259,0.9983,0.3919,0.2005,0.967,0.2483,0.5,0.8042
fixing,LC-QuAD,?A1=A3+A4,gpt-4.1-2025-04-14,0.0,0.006,0.0,0.0001,0.0,0.5573,0.1163,0.8042,1.0,0.9995,0.0719,0.9998,0.6673,0.4388,0.9985,0.5,0.7601,0.9519
fixing,LC-QuAD,?A1=A3+A4,grok-3-mini,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0218,0.0017,1.0,0.0,0.7634,0.008,0.0012,0.3506,0.0039,0.0138,0.0998
fixing,LC-QuAD,?A1=A3+A4,deepseek-chat,0.0,0.1403,0.0,0.007,0.0,0.9381,0.6583,0.9863,0.9605,1.0,1.0,1.0,0.9686,0.9369,1.0,0.9481,0.985,0.9995
fixing,LC-QuAD,?A1=A3+A4,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0047,0.0006,0.3601,0.0,1.0,0.0014,0.0001,0.1635,0.0004,0.004,0.0365
fixing,LC-QuAD,?A1=A3+A4,gpt-5-nano,0.0,0.0027,0.0,0.0,0.0,0.446,0.0924,0.7084,0.4427,0.9967,0.0556,0.9995,1.0,0.3389,0.9931,0.3746,0.6673,0.9179
fixing,LC-QuAD,?A1=A3+A4,deepseek-reasoner,0.0,0.015,0.0,0.0003,0.0,0.6706,0.1908,0.8688,0.678,0.9996,0.111,1.0,0.7558,1.0,0.9992,0.6081,0.8438,0.973
fixing,LC-QuAD,?A1=A3+A4,gemini-2.5-pro,0.0,0.0,0.0,0.0,0.0,0.0113,0.0003,0.0631,0.0045,0.779,0.0,0.9157,0.0168,0.0025,1.0,0.0058,0.0442,0.2088
fixing,LC-QuAD,?A1=A3+A4,gpt-5-mini,0.0,0.0092,0.0,0.0003,0.0,0.6026,0.1871,0.8296,0.6009,0.9984,0.092,0.9999,0.7388,0.5,0.9978,1.0,0.7906,0.9638
fixing,LC-QuAD,?A1=A3+A4,o3,0.0,0.0005,0.0,0.0,0.0,0.3444,0.046,0.6146,0.3359,0.9942,0.029,0.9986,0.4427,0.2354,0.9782,0.295,1.0,0.8659
fixing,LC-QuAD,?A1=A3+A4,gpt-5,0.0,0.0001,0.0,0.0,0.0,0.092,0.0092,0.2841,0.0871,0.9459,0.0015,0.9832,0.14,0.0519,0.8721,0.0676,0.2148,1.0
fixing,LC-QuAD,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A1>A3,gpt-oss:20b,0.0,1.0,0.0,0.1102,0.029,0.6146,0.9756,0.9842,0.9987,1.0,0.9481,0.9999,0.7693,0.9917,0.9808,0.9978,0.9997,0.9968
fixing,LC-QuAD,?A1>A3,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,0.9995,0.9968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A1>A3,mistral-small:24b,0.0,0.9332,0.0012,1.0,0.2841,0.9573,0.9997,0.9999,1.0,1.0,0.9992,1.0,0.9853,0.9999,0.9996,1.0,1.0,1.0
fixing,LC-QuAD,?A1>A3,llama3.1:70b,0.0,0.985,0.0064,0.8042,1.0,0.9889,1.0,1.0,1.0,1.0,1.0,1.0,0.9973,1.0,0.9999,1.0,1.0,1.0
fixing,LC-QuAD,?A1>A3,gemini-2.0-flash,0.0,0.5,0.0,0.0762,0.022,1.0,0.9825,0.9832,0.9993,1.0,0.9552,0.9999,0.7288,0.99,0.9795,0.9985,0.9996,0.997
fixing,LC-QuAD,?A1>A3,gpt-4.1-mini-2025-04-14,0.0,0.0481,0.0,0.0008,0.0001,0.0401,1.0,0.655,0.8675,0.9887,0.4321,0.9827,0.1279,0.7077,0.57,0.8675,0.9564,0.8042
fixing,LC-QuAD,?A1>A3,gpt-4o,0.0,0.033,0.0,0.0004,0.0001,0.0365,0.5,1.0,0.8365,0.9867,0.3601,0.9622,0.0939,0.6445,0.5,0.8275,0.939,0.7634
fixing,LC-QuAD,?A1>A3,gpt-4.1-2025-04-14,0.0,0.0038,0.0,0.0,0.0,0.0026,0.2291,0.2786,1.0,0.9283,0.105,0.8684,0.0205,0.3036,0.2122,0.5775,0.7976,0.5
fixing,LC-QuAD,?A1>A3,grok-3-mini,0.0,0.0002,0.0,0.0,0.0,0.0002,0.032,0.0392,0.1662,1.0,0.0085,0.5,0.0011,0.0577,0.0378,0.1917,0.4119,0.1431
fixing,LC-QuAD,?A1>A3,deepseek-chat,0.0,0.092,0.0,0.0023,0.0001,0.0877,0.6962,0.7634,0.9534,0.9978,1.0,0.9927,0.2088,0.8811,0.7214,0.932,0.9822,0.9242
fixing,LC-QuAD,?A1>A3,gemini-2.5-flash,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0466,0.0843,0.2517,0.6762,0.0216,1.0,0.0038,0.0835,0.0392,0.2706,0.5,0.2024
fixing,LC-QuAD,?A1>A3,gpt-5-nano,0.0,0.3294,0.0,0.0297,0.0063,0.3804,0.9283,0.9506,0.9917,0.9997,0.8721,0.9987,1.0,0.9558,0.9283,0.9932,0.998,0.9856
fixing,LC-QuAD,?A1>A3,deepseek-reasoner,0.0,0.0192,0.0,0.0003,0.0,0.0235,0.4278,0.5,0.8491,0.9793,0.2403,0.9682,0.0821,1.0,0.4194,0.7709,0.9157,0.7483
fixing,LC-QuAD,?A1>A3,gemini-2.5-pro,0.0,0.0403,0.0,0.001,0.0002,0.0448,0.57,0.6399,0.8852,0.9855,0.4225,0.9867,0.1279,0.7294,1.0,0.8675,0.9564,0.8463
fixing,LC-QuAD,?A1>A3,gpt-5-mini,0.0,0.0058,0.0,0.0,0.0,0.0045,0.2291,0.2858,0.5775,0.9054,0.1325,0.8463,0.0175,0.3555,0.2291,1.0,0.7878,0.5
fixing,LC-QuAD,?A1>A3,o3,0.0,0.0011,0.0,0.0,0.0,0.0013,0.0925,0.1239,0.3388,0.7483,0.0436,0.6682,0.0057,0.1635,0.0925,0.345,1.0,0.2786
fixing,LC-QuAD,?A1>A3,gpt-5,0.0,0.0083,0.0,0.0001,0.0,0.0083,0.3038,0.3601,0.6612,0.9331,0.1537,0.895,0.0326,0.4119,0.2706,0.6494,0.8365,1.0
fixing,LC-QuAD,?A1>A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A1>A4,gpt-oss:20b,0.0,1.0,0.0,0.0946,0.0003,0.2617,0.4073,0.5,0.5,0.9893,0.3145,0.3318,0.8491,0.3238,0.8666,0.5982,0.9941,0.9539
fixing,LC-QuAD,?A1>A4,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A1>A4,mistral-small:24b,0.0,0.9608,0.0,1.0,0.0326,0.8083,0.9054,0.9242,0.9242,0.9996,0.8275,0.8365,0.9915,0.8275,0.9941,0.9461,1.0,0.9993
fixing,LC-QuAD,?A1>A4,llama3.1:70b,0.0,0.9999,0.0,0.9856,1.0,0.997,0.9996,0.9997,0.9997,1.0,0.9989,0.9989,1.0,0.998,1.0,0.9999,1.0,1.0
fixing,LC-QuAD,?A1>A4,gemini-2.0-flash,0.0,0.8569,0.0,0.3318,0.0083,1.0,0.7383,0.7976,0.8338,0.9979,0.6682,0.6682,0.9682,0.6612,0.9824,0.8569,0.9995,0.9936
fixing,LC-QuAD,?A1>A4,gpt-4.1-mini-2025-04-14,0.0,0.7597,0.0,0.1917,0.0017,0.4159,1.0,0.6762,0.6855,0.9935,0.5,0.5,0.9283,0.5,0.9283,0.7483,0.9983,0.9888
fixing,LC-QuAD,?A1>A4,gpt-4o,0.0,0.6762,0.0,0.1537,0.0011,0.3388,0.5,1.0,0.5881,0.9888,0.4119,0.4073,0.9102,0.4119,0.9102,0.6964,0.9968,0.9807
fixing,LC-QuAD,?A1>A4,gpt-4.1-2025-04-14,0.0,0.6762,0.0,0.1537,0.0011,0.3145,0.5,0.5881,1.0,0.9888,0.4018,0.4159,0.9102,0.4018,0.8949,0.6762,0.9968,0.9807
fixing,LC-QuAD,?A1>A4,grok-3-mini,0.0,0.0547,0.0,0.0022,0.0,0.0106,0.0287,0.0461,0.0461,1.0,0.0112,0.0176,0.2539,0.0176,0.2266,0.073,0.8125,0.5
fixing,LC-QuAD,?A1>A4,deepseek-chat,0.0,0.8338,0.0,0.2858,0.0035,0.5,0.6682,0.7483,0.7728,0.9983,1.0,0.5881,0.9519,0.5881,0.9616,0.8491,0.9998,0.9894
fixing,LC-QuAD,?A1>A4,gemini-2.5-flash,0.0,0.8083,0.0,0.2786,0.0035,0.5,0.6762,0.7597,0.7383,0.9963,0.5881,1.0,0.9713,0.5927,0.9713,0.8204,0.9991,0.9935
fixing,LC-QuAD,?A1>A4,gpt-5-nano,0.0,0.3036,0.0,0.0262,0.0001,0.0835,0.1662,0.212,0.212,0.9102,0.1189,0.0898,1.0,0.073,0.623,0.2744,0.9648,0.8281
fixing,LC-QuAD,?A1>A4,deepseek-reasoner,0.0,0.8204,0.0,0.2858,0.0057,0.5,0.6682,0.7483,0.7728,0.9963,0.5881,0.5927,0.9807,1.0,0.9807,0.8338,0.9991,0.9935
fixing,LC-QuAD,?A1>A4,gemini-2.5-pro,0.0,0.2905,0.0,0.0207,0.0001,0.0592,0.1662,0.212,0.2272,0.9375,0.1051,0.0898,0.623,0.073,1.0,0.2905,0.9648,0.8281
fixing,LC-QuAD,?A1>A4,gpt-5-mini,0.0,0.5982,0.0,0.1148,0.0003,0.2617,0.4119,0.5,0.5,0.9807,0.3036,0.3238,0.8867,0.3145,0.8666,1.0,0.9941,0.9539
fixing,LC-QuAD,?A1>A4,o3,0.0,0.0327,0.0,0.0003,0.0,0.0037,0.0112,0.0193,0.0193,0.5,0.0032,0.0065,0.1445,0.0065,0.1445,0.0327,1.0,0.3438
fixing,LC-QuAD,?A1>A4,gpt-5,0.0,0.1334,0.0,0.0038,0.0,0.0245,0.0461,0.073,0.073,0.7734,0.0384,0.0287,0.377,0.0287,0.377,0.1334,0.8906,1.0
fixing,LC-QuAD,?A3∅A4,llama3.1:8b,1.0,1.0,0.7906,1.0,1.0,1.0,1.0,0.4495,1.0,1.0,1.0,1.0,0.8358,1.0,1.0,0.646,1.0,1.0
fixing,LC-QuAD,?A3∅A4,gpt-oss:20b,0.0,1.0,0.0,0.9936,0.5927,0.9755,0.1808,0.0,0.9165,0.8083,0.5841,0.9423,0.0,0.9713,0.9991,0.0,0.9888,0.0214
fixing,LC-QuAD,?A3∅A4,gpt-4.1-nano-2025-04-14,0.295,1.0,1.0,1.0,1.0,1.0,1.0,0.2213,1.0,1.0,1.0,1.0,0.6482,1.0,1.0,0.405,1.0,0.9997
fixing,LC-QuAD,?A3∅A4,mistral-small:24b,0.0,0.0245,0.0,1.0,0.0245,0.3633,0.0001,0.0,0.1938,0.0898,0.0176,0.2744,0.0,0.2744,0.7734,0.0,0.377,0.0001
fixing,LC-QuAD,?A3∅A4,llama3.1:70b,0.0,0.5927,0.0,0.9936,1.0,0.9755,0.1635,0.0,0.9165,0.8338,0.5881,0.9616,0.0,0.9616,0.9998,0.0,0.9755,0.0251
fixing,LC-QuAD,?A3∅A4,gemini-2.0-flash,0.0,0.0717,0.0,0.8555,0.0717,1.0,0.0073,0.0,0.3953,0.212,0.0717,0.5,0.0,0.5,0.9102,0.0,0.623,0.0003
fixing,LC-QuAD,?A3∅A4,gpt-4.1-mini-2025-04-14,0.0,0.8998,0.0,1.0,0.9157,0.998,1.0,0.0,0.9947,0.9904,0.9242,0.9987,0.0,0.9987,1.0,0.0,0.9987,0.2088
fixing,LC-QuAD,?A3∅A4,gpt-4o,0.6482,1.0,0.8472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9238,1.0,1.0,0.7646,1.0,1.0
fixing,LC-QuAD,?A3∅A4,gpt-4.1-2025-04-14,0.0,0.1796,0.0,0.927,0.1796,0.788,0.0173,0.0,1.0,0.3953,0.1662,0.7095,0.0,0.7461,0.9922,0.0,0.8281,0.0012
fixing,LC-QuAD,?A3∅A4,grok-3-mini,0.0,0.3318,0.0,0.9713,0.3145,0.9102,0.0318,0.0,0.788,1.0,0.2905,0.9375,0.0,0.8867,0.998,0.0,0.927,0.0041
fixing,LC-QuAD,?A3∅A4,deepseek-chat,0.0,0.5841,0.0,0.9963,0.5881,0.9755,0.1537,0.0,0.9283,0.8666,1.0,0.9893,0.0,0.9713,0.9998,0.0,0.9888,0.0145
fixing,LC-QuAD,?A3∅A4,gemini-2.5-flash,0.0,0.1316,0.0,0.8867,0.1051,0.7256,0.0059,0.0,0.5,0.2266,0.0547,1.0,0.0,0.623,0.9844,0.0,0.7256,0.0005
fixing,LC-QuAD,?A3∅A4,gpt-5-nano,0.2319,1.0,0.4495,1.0,1.0,1.0,1.0,0.1264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2841,1.0,1.0
fixing,LC-QuAD,?A3∅A4,deepseek-reasoner,0.0,0.0898,0.0,0.8867,0.1051,0.7095,0.0059,0.0,0.5,0.2744,0.0898,0.623,0.0,1.0,0.9844,0.0,0.7734,0.0007
fixing,LC-QuAD,?A3∅A4,gemini-2.5-pro,0.0,0.0065,0.0,0.5,0.0032,0.2539,0.0001,0.0,0.0625,0.0195,0.0032,0.1094,0.0,0.1094,1.0,0.0,0.2266,0.0
fixing,LC-QuAD,?A3∅A4,gpt-5-mini,0.4503,1.0,0.6848,1.0,1.0,1.0,1.0,0.3327,1.0,1.0,1.0,1.0,0.8042,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A3∅A4,o3,0.0,0.0461,0.0,0.8281,0.0717,0.623,0.0053,0.0,0.377,0.1938,0.0461,0.5,0.0,0.5,0.9375,0.0,1.0,0.0
fixing,LC-QuAD,?A3∅A4,gpt-5,0.0001,0.9919,0.0008,1.0,0.99,0.9999,0.8721,0.0,0.9997,0.9988,0.9953,0.9999,0.0001,0.9998,1.0,0.0,1.0,1.0
fixing,LC-QuAD,?A4=A1|3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A4=A1|3,gpt-oss:20b,0.0,1.0,0.0,0.3127,0.0043,0.9995,0.97,0.0082,0.9998,1.0,0.7787,1.0,0.0164,0.9982,1.0,0.0019,1.0,0.9818
fixing,LC-QuAD,?A4=A1|3,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A4=A1|3,mistral-small:24b,0.0,0.7681,0.0,1.0,0.0485,1.0,0.9944,0.049,1.0,1.0,0.8997,1.0,0.1175,0.9997,1.0,0.0232,1.0,0.9907
fixing,LC-QuAD,?A4=A1|3,llama3.1:70b,0.0,0.9981,0.0001,0.9701,1.0,1.0,1.0,0.6641,1.0,1.0,0.9999,1.0,0.7787,1.0,1.0,0.5,1.0,1.0
fixing,LC-QuAD,?A4=A1|3,gemini-2.0-flash,0.0,0.0013,0.0,0.0001,0.0,1.0,0.0557,0.0,0.5,0.9703,0.0049,0.9998,0.0,0.3258,0.9967,0.0,0.6026,0.074
fixing,LC-QuAD,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.0,0.0517,0.0,0.0113,0.0,0.9703,1.0,0.0,0.9734,0.9998,0.1358,1.0,0.0003,0.9033,1.0,0.0,0.971,0.5489
fixing,LC-QuAD,?A4=A1|3,gpt-4o,0.0,0.9962,0.0,0.9721,0.4439,1.0,1.0,1.0,1.0,1.0,0.9994,1.0,0.6955,1.0,1.0,0.3991,1.0,1.0
fixing,LC-QuAD,?A4=A1|3,gpt-4.1-2025-04-14,0.0,0.0005,0.0,0.0001,0.0,0.6146,0.0541,0.0,1.0,0.9842,0.0018,0.9997,0.0,0.3804,0.9996,0.0,0.6641,0.0885
fixing,LC-QuAD,?A4=A1|3,grok-3-mini,0.0,0.0,0.0,0.0,0.0,0.0557,0.0006,0.0,0.033,1.0,0.0,0.9646,0.0,0.0098,0.8675,0.0,0.0676,0.0009
fixing,LC-QuAD,?A4=A1|3,deepseek-chat,0.0,0.3045,0.0,0.1477,0.0002,0.9978,0.9155,0.0016,0.9994,1.0,1.0,1.0,0.0038,0.9978,1.0,0.0001,0.9989,0.9196
fixing,LC-QuAD,?A4=A1|3,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0008,0.0748,0.0,1.0,0.0,0.0001,0.2706,0.0,0.0018,0.0
fixing,LC-QuAD,?A4=A1|3,gpt-5-nano,0.0,0.9923,0.0,0.923,0.3045,1.0,0.9999,0.3991,1.0,1.0,0.9984,1.0,1.0,1.0,1.0,0.2307,1.0,1.0
fixing,LC-QuAD,?A4=A1|3,deepseek-reasoner,0.0,0.0041,0.0,0.0008,0.0,0.7743,0.1562,0.0,0.7288,0.996,0.0058,1.0,0.0,1.0,0.9999,0.0,0.8092,0.1748
fixing,LC-QuAD,?A4=A1|3,gemini-2.5-pro,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0015,0.2291,0.0,0.8463,0.0,0.0005,1.0,0.0,0.0113,0.0
fixing,LC-QuAD,?A4=A1|3,gpt-5-mini,0.0,0.9993,0.0001,0.9876,0.6026,1.0,1.0,0.6955,1.0,1.0,1.0,1.0,0.849,1.0,1.0,1.0,1.0,1.0
fixing,LC-QuAD,?A4=A1|3,o3,0.0,0.0001,0.0,0.0001,0.0,0.5,0.0524,0.0,0.4439,0.9638,0.0027,0.9994,0.0,0.28,0.9952,0.0,1.0,0.033
fixing,LC-QuAD,?A4=A1|3,gpt-5,0.0,0.0352,0.0,0.0172,0.0,0.9565,0.5489,0.0,0.9476,0.9997,0.1312,1.0,0.0001,0.8856,1.0,0.0,0.9842,1.0
fixing,overall,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,overall,?A1=A2,gpt-oss:20b,0.0,1.0,0.0353,1.0,0.9211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,overall,?A1=A2,gpt-4.1-nano-2025-04-14,0.0,0.9708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,overall,?A1=A2,mistral-small:24b,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0026,1.0,1.0,0.9101,1.0
