action,dataset,predicate,llm,deepseek-chat,gemini-2.0-flash,gemini-2.5-flash,gemini-2.5-pro,gpt-4.1-2025-04-14,gpt-4.1-mini-2025-04-14,gpt-4.1-nano-2025-04-14,gpt-4o,gpt-5,gpt-5-mini,gpt-5-nano,gpt-oss:20b,grok-3-mini,llama3.1:70b,llama3.1:8b,mistral-small:24b,o3,deepseek-reasoner
fixing,overall,?A1=A3+A4,mistral-small:24b,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9912,0.0,1.0,1.0,0.9993
fixing,overall,?A1=A3+A4,o3,0.0242,0.001,1.0,0.0,0.2481,0.0001,0.0,0.1885,1.0,0.5196,0.0001,0.0,0.9975,0.0,0.0,0.0,1.0,0.0
fixing,overall,?A1>A3,deepseek-chat,1.0,0.0004,0.304,0.0,0.9905,0.0462,0.0,0.9994,1.0,0.9839,0.0,0.0006,0.9916,0.0,0.0,0.0,0.9697,0.0
fixing,overall,?A1>A3,deepseek-reasoner,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9338,0.0,0.9928,1.0,1.0
fixing,overall,?A1>A3,gemini-2.0-flash,0.9998,1.0,0.9984,0.0,1.0,0.9657,0.0,1.0,1.0,1.0,0.0826,0.0835,1.0,0.0,0.0,0.0,1.0,0.0
fixing,overall,?A1>A3,gemini-2.5-flash,0.7394,0.0023,1.0,0.0,0.9981,0.1486,0.0,0.9999,1.0,0.9965,0.0,0.0015,0.9983,0.0,0.0,0.0,0.993,0.0
fixing,overall,?A1>A3,gemini-2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9999,0.9518,1.0,0.0069,0.0,0.068,1.0,0.0001
fixing,overall,?A1>A3,gpt-4.1-2025-04-14,0.0137,0.0,0.0029,0.0,1.0,0.0,0.0,0.8178,0.9997,0.4422,0.0,0.0,0.5291,0.0,0.0,0.0,0.3625,0.0
fixing,overall,?A1>A3,gpt-4.1-mini-2025-04-14,0.9651,0.0442,0.878,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0007,0.0069,1.0,0.0,0.0,0.0,0.9998,0.0
fixing,overall,?A1>A3,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
fixing,overall,?A1>A3,gpt-4o,0.001,0.0,0.0001,0.0,0.2249,0.0,0.0,1.0,0.995,0.149,0.0,0.0,0.1995,0.0,0.0,0.0,0.1075,0.0
fixing,overall,?A1>A3,gpt-5,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.008,1.0,0.0001,0.0,0.0,0.0004,0.0,0.0,0.0,0.0001,0.0
fixing,overall,?A1>A3,gpt-5-mini,0.0226,0.0,0.0052,0.0,0.6144,0.0001,0.0,0.8829,0.9999,1.0,0.0,0.0,0.6156,0.0,0.0,0.0,0.4428,0.0
fixing,overall,?A1>A3,gpt-5-nano,1.0,0.9325,1.0,0.0001,1.0,0.9995,0.0,1.0,1.0,1.0,1.0,0.2943,1.0,0.0,0.0,0.0,1.0,0.0
fixing,overall,?A1>A3,gpt-oss:20b,0.9997,0.9414,0.9992,0.0673,1.0,0.9961,0.0,1.0,1.0,1.0,0.7646,1.0,1.0,0.002,0.0,0.007,1.0,0.0001
fixing,overall,?A1>A3,grok-3-mini,0.0122,0.0,0.0026,0.0,0.5291,0.0,0.0,0.8406,0.9998,0.4416,0.0,0.0,1.0,0.0,0.0,0.0,0.3592,0.0
fixing,overall,?A1>A3,llama3.1:70b,1.0,1.0,1.0,0.9947,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9988,1.0,1.0,0.0,0.8478,1.0,0.0784
fixing,overall,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,overall,?A1>A3,mistral-small:24b,1.0,1.0,1.0,0.9434,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9957,1.0,0.1753,0.0,1.0,1.0,0.0092
fixing,overall,?A1>A3,o3,0.0407,0.0,0.0101,0.0,0.6888,0.0003,0.0,0.9172,0.9999,0.6133,0.0,0.0,0.6932,0.0,0.0,0.0,1.0,0.0
fixing,overall,?A1>A4,deepseek-chat,1.0,0.0,0.7671,0.0,0.0918,0.9924,0.0,0.2153,1.0,0.2259,0.9917,0.0007,1.0,0.0,0.0,0.0,0.0007,0.0
fixing,overall,?A1>A4,deepseek-reasoner,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9984,1.0,0.0879,0.0,1.0,1.0,1.0
fixing,overall,?A1>A4,gemini-2.0-flash,1.0,1.0,1.0,0.1215,0.9985,1.0,0.0,0.9997,1.0,0.9997,1.0,0.2383,1.0,0.0,0.0,0.0366,0.8297,0.0
fixing,overall,?A1>A4,gemini-2.5-flash,0.3012,0.0,1.0,0.0,0.0252,0.9662,0.0,0.0858,0.9998,0.0858,0.9644,0.0003,1.0,0.0,0.0,0.0,0.0001,0.0
fixing,overall,?A1>A4,gemini-2.5-pro,1.0,0.9041,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.3025,0.9863,0.0
fixing,overall,?A1>A4,gpt-4.1-2025-04-14,0.9358,0.0025,0.9843,0.0,1.0,0.9999,0.0,0.7368,1.0,0.7351,0.9999,0.0113,1.0,0.0,0.0,0.0,0.0309,0.0
fixing,overall,?A1>A4,gpt-4.1-mini-2025-04-14,0.0138,0.0,0.055,0.0,0.0002,1.0,0.0,0.0008,0.9703,0.0012,0.5505,0.0,0.9894,0.0,0.0,0.0,0.0,0.0
fixing,overall,?A1>A4,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
fixing,overall,?A1>A4,gpt-4o,0.8378,0.0006,0.941,0.0,0.3255,0.9996,0.0,1.0,1.0,0.5366,0.9993,0.0049,1.0,0.0,0.0,0.0,0.006,0.0
fixing,overall,?A1>A4,gpt-5,0.0001,0.0,0.0005,0.0,0.0,0.0557,0.0,0.0,1.0,0.0,0.0595,0.0,0.7443,0.0,0.0,0.0,0.0,0.0
fixing,overall,?A1>A4,gpt-5-mini,0.8266,0.0005,0.941,0.0,0.3268,0.9994,0.0,0.5366,1.0,1.0,0.9994,0.0049,1.0,0.0,0.0,0.0,0.0073,0.0
fixing,overall,?A1>A4,gpt-5-nano,0.0147,0.0,0.0573,0.0,0.0002,0.5505,0.0,0.0014,0.9675,0.0012,1.0,0.0,0.9894,0.0,0.0,0.0,0.0,0.0
fixing,overall,?A1>A4,gpt-oss:20b,0.9997,0.8288,0.9999,0.5912,0.9944,1.0,0.0,0.9978,1.0,0.9978,1.0,1.0,1.0,0.0002,0.0,0.4531,0.923,0.003
fixing,overall,?A1>A4,grok-3-mini,0.0,0.0,0.0001,0.0,0.0,0.0222,0.0,0.0,0.3714,0.0,0.0222,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fixing,overall,?A1>A4,llama3.1:70b,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,0.0,1.0,1.0,0.9276
fixing,overall,?A1>A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,overall,?A1>A4,mistral-small:24b,1.0,0.9732,1.0,0.7411,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.638,1.0,0.0,0.0,1.0,0.9976,0.0
fixing,overall,?A1>A4,o3,0.9996,0.21,1.0,0.0195,0.9789,1.0,0.0,0.9964,1.0,0.9955,1.0,0.1175,1.0,0.0,0.0,0.0037,1.0,0.0
fixing,overall,?A3∅A4,deepseek-chat,1.0,0.9535,0.5387,0.9988,0.4212,0.0,0.0,0.1315,0.0,0.0,0.0,1.0,0.7558,0.0389,0.0,0.3199,0.9992,0.0001
fixing,overall,?A3∅A4,deepseek-reasoner,1.0,1.0,1.0,1.0,0.9999,0.0553,0.0,0.9979,0.0,0.0,0.0,1.0,1.0,0.985,0.0,0.9997,1.0,1.0
fixing,overall,?A3∅A4,gemini-2.0-flash,0.0709,1.0,0.0687,0.9483,0.0347,0.0,0.0,0.0054,0.0,0.0,0.0,0.9999,0.1871,0.0004,0.0,0.023,0.9456,0.0
fixing,overall,?A3∅A4,gemini-2.5-flash,0.5387,0.9553,1.0,0.9992,0.4196,0.0,0.0,0.1597,0.0,0.0,0.0,1.0,0.7624,0.0331,0.0,0.3241,0.9992,0.0
fixing,overall,?A3∅A4,gemini-2.5-pro,0.0025,0.0843,0.0018,1.0,0.0008,0.0,0.0,0.0001,0.0,0.0,0.0,0.9888,0.011,0.0,0.0,0.0003,0.5513,0.0
fixing,overall,?A3∅A4,gpt-4.1-2025-04-14,0.6546,0.9789,0.6576,0.9996,1.0,0.0,0.0,0.2298,0.0,0.0,0.0,1.0,0.8426,0.0633,0.0,0.4279,0.9997,0.0002
fixing,overall,?A3∅A4,gpt-4.1-mini-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9586
fixing,overall,?A3∅A4,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7423,1.0,1.0,1.0
fixing,overall,?A3∅A4,gpt-4o,0.9043,0.997,0.8805,1.0,0.8224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9652,0.2488,0.0,0.7335,1.0,0.0034
fixing,overall,?A3∅A4,gpt-5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.348,0.996,1.0,1.0,1.0,0.0,1.0,1.0,1.0
fixing,overall,?A3∅A4,gpt-5-mini,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6874,1.0,0.9988,1.0,1.0,1.0,0.0,1.0,1.0,1.0
fixing,overall,?A3∅A4,gpt-5-nano,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0054,0.0016,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
fixing,overall,?A3∅A4,gpt-oss:20b,0.0001,0.0017,0.0002,0.0461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0007,0.0,0.0,0.0001,0.0327,0.0
fixing,overall,?A3∅A4,grok-3-mini,0.3104,0.8668,0.305,0.9942,0.2108,0.0,0.0,0.0523,0.0,0.0,0.0,0.9999,1.0,0.0075,0.0,0.138,0.9957,0.0
fixing,overall,?A3∅A4,llama3.1:70b,0.9738,0.9998,0.9784,1.0,0.9562,0.0001,0.0,0.8018,0.0,0.0,0.0,1.0,0.9956,1.0,0.0,0.9175,1.0,0.022
fixing,overall,?A3∅A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,0.2846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,overall,?A3∅A4,mistral-small:24b,0.7439,0.986,0.7385,0.9999,0.6419,0.0,0.0,0.3281,0.0,0.0,0.0,1.0,0.9011,0.1123,0.0,1.0,0.9998,0.0006
fixing,overall,?A3∅A4,o3,0.0018,0.0876,0.0018,0.5513,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.9941,0.0085,0.0,0.0,0.0004,1.0,0.0
fixing,overall,?A4=A1|3,deepseek-chat,1.0,0.3082,1.0,0.0271,0.6796,0.0019,0.0,0.7991,0.0,0.0,0.0,0.013,1.0,0.0,0.0,0.0,0.9843,0.0
fixing,overall,?A4=A1|3,deepseek-reasoner,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9958,0.8471,1.0,1.0,0.3739,0.0,0.0053,1.0,1.0
fixing,overall,?A4=A1|3,gemini-2.0-flash,0.7231,1.0,1.0,0.0792,0.8478,0.0067,0.0,0.9172,0.0,0.0,0.0,0.0403,1.0,0.0,0.0,0.0,0.9968,0.0
fixing,overall,?A4=A1|3,gemini-2.5-flash,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0,0.0
fixing,overall,?A4=A1|3,gemini-2.5-pro,0.9779,0.933,1.0,1.0,0.9931,0.1958,0.0,0.997,0.0002,0.0,0.0,0.1689,1.0,0.0,0.0,0.0,1.0,0.0
fixing,overall,?A4=A1|3,gpt-4.1-2025-04-14,0.3544,0.1753,1.0,0.0088,1.0,0.0002,0.0,0.6653,0.0,0.0,0.0,0.0067,0.9999,0.0,0.0,0.0,0.9581,0.0
fixing,overall,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.9986,0.9949,1.0,0.827,0.9998,1.0,0.0,0.9999,0.0043,0.0,0.0,0.3287,1.0,0.0,0.0,0.0,1.0,0.0
fixing,overall,?A4=A1|3,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
fixing,overall,?A4=A1|3,gpt-4o,0.2281,0.0973,1.0,0.0039,0.3699,0.0001,0.0,1.0,0.0,0.0,0.0,0.0058,0.9987,0.0,0.0,0.0,0.9181,0.0
fixing,overall,?A4=A1|3,gpt-5,1.0,1.0,1.0,0.9999,1.0,0.9966,0.0,1.0,1.0,0.0001,0.0,0.8683,1.0,0.0,0.0,0.0,1.0,0.0
fixing,overall,?A4=A1|3,gpt-5-mini,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9999,1.0,0.054,0.9996,1.0,0.0027,0.0,0.0,1.0,0.0054
fixing,overall,?A4=A1|3,gpt-5-nano,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9547,1.0,1.0,1.0,0.102,0.0,0.0002,1.0,0.1731
fixing,overall,?A4=A1|3,gpt-oss:20b,0.9915,0.9708,1.0,0.8656,0.9958,0.7228,0.0,0.9963,0.1663,0.0008,0.0,1.0,1.0,0.0,0.0,0.0,0.9998,0.0
fixing,overall,?A4=A1|3,grok-3-mini,0.0001,0.0,0.9986,0.0,0.0002,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0434,0.0
fixing,overall,?A4=A1|3,llama3.1:70b,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9979,0.9114,1.0,1.0,1.0,0.0,0.015,1.0,0.6561
fixing,overall,?A4=A1|3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,overall,?A4=A1|3,mistral-small:24b,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9998,1.0,1.0,0.9877,0.0,1.0,1.0,0.9958
fixing,overall,?A4=A1|3,o3,0.0197,0.0043,1.0,0.0,0.0509,0.0,0.0,0.0975,0.0,0.0,0.0,0.0003,0.9649,0.0,0.0,0.0,1.0,0.0
fixing,qawiki,?A1=A2,deepseek-chat,1.0,0.2025,0.9712,0.2712,0.2712,0.0871,0.0,0.8837,0.9953,0.9481,0.2483,,0.9414,0.0,0.0,0.0052,0.0524,0.0
fixing,qawiki,?A1=A2,deepseek-reasoner,1.0,0.9996,1.0,0.9999,0.9998,0.9981,0.0284,1.0,1.0,1.0,0.9996,,1.0,0.4487,0.0,0.932,0.994,1.0
fixing,qawiki,?A1=A2,gemini-2.0-flash,0.8785,1.0,0.998,0.617,0.6196,0.3136,0.0,0.98,0.9998,0.9901,0.5573,,0.9865,0.0001,0.0,0.038,0.2135,0.0009
fixing,qawiki,?A1=A2,gemini-2.5-flash,0.0607,0.0057,1.0,0.01,0.0158,0.0008,0.0,0.3714,0.8852,0.5679,0.0098,,0.5,0.0,0.0,0.0,0.0011,0.0
fixing,qawiki,?A1=A2,gemini-2.5-pro,0.8198,0.5,0.9962,1.0,0.5598,0.2983,0.0,0.9703,0.9995,0.988,0.5,,0.9887,0.0002,0.0,0.029,0.1704,0.0003
fixing,qawiki,?A1=A2,gpt-4.1-2025-04-14,0.8198,0.5,0.9931,0.5598,1.0,0.2664,0.0,0.967,0.9995,0.9907,0.5,,0.9931,0.0001,0.0,0.029,0.1659,0.0004
fixing,qawiki,?A1=A2,gpt-4.1-mini-2025-04-14,0.9519,0.7912,0.9998,0.7865,0.8256,1.0,0.0,0.9952,1.0,0.9984,0.7478,,0.9981,0.0019,0.0,0.1264,0.3991,0.0043
fixing,qawiki,?A1=A2,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.9716,0.0,0.9995,1.0,0.984
fixing,qawiki,?A1=A2,gpt-4o,0.1856,0.0395,0.7443,0.0557,0.0631,0.0113,0.0,1.0,0.9599,0.7443,0.0235,,0.6864,0.0,0.0,0.0003,0.0023,0.0
fixing,qawiki,?A1=A2,gpt-5,0.0119,0.0007,0.2122,0.0014,0.0014,0.0001,0.0,0.0814,1.0,0.2024,0.0007,,0.1885,0.0,0.0,0.0,0.0,0.0
fixing,qawiki,?A1=A2,gpt-5-mini,0.092,0.0201,0.5679,0.0244,0.02,0.0039,0.0,0.3714,0.895,1.0,0.0083,,0.5,0.0,0.0,0.0,0.0003,0.0
fixing,qawiki,?A1=A2,gpt-5-nano,0.8296,0.5573,0.996,0.6026,0.6043,0.3444,0.0,0.99,0.9998,0.9968,1.0,,0.988,0.0004,0.0,0.0517,0.2094,0.0009
fixing,qawiki,?A1=A2,grok-3-mini,0.1055,0.0267,0.6286,0.0244,0.0168,0.0047,0.0,0.4357,0.8923,0.6321,0.0244,,1.0,0.0,0.0,0.0001,0.0005,0.0
fixing,qawiki,?A1=A2,llama3.1:70b,1.0,1.0,1.0,0.9999,1.0,0.9992,0.048,1.0,1.0,1.0,0.9998,,1.0,1.0,0.0,0.9686,0.9964,0.6506
fixing,qawiki,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
fixing,qawiki,?A1=A2,mistral-small:24b,0.9977,0.9799,1.0,0.985,0.985,0.9191,0.0012,0.9999,1.0,1.0,0.97,,1.0,0.0556,0.0,1.0,0.8432,0.1073
fixing,qawiki,?A1=A2,o3,0.971,0.8554,0.9996,0.8898,0.8942,0.6955,0.0,0.9992,1.0,0.9999,0.8597,,0.9999,0.0076,0.0,0.225,1.0,0.0124
fixing,qawiki,?A1=A3+A4,deepseek-chat,1.0,0.1144,1.0,0.0178,0.7906,0.2757,0.0,0.9782,1.0,0.9977,0.5,,0.98,0.0,0.0,0.0,0.7159,0.0001
fixing,qawiki,?A1=A3+A4,deepseek-reasoner,1.0,0.9937,1.0,0.9381,1.0,0.9985,0.0,1.0,1.0,1.0,0.9999,,1.0,0.1642,0.0,0.3177,0.9999,1.0
fixing,qawiki,?A1=A3+A4,gemini-2.0-flash,0.9296,1.0,1.0,0.1909,0.985,0.8092,0.0,0.9984,1.0,1.0,0.8858,,0.9991,0.0004,0.0,0.0028,0.9615,0.0124
fixing,qawiki,?A1=A3+A4,gemini-2.5-flash,0.0001,0.0,1.0,0.0,0.0003,0.0,0.0,0.0144,0.6494,0.1481,0.0,,0.0147,0.0,0.0,0.0,0.0003,0.0
fixing,qawiki,?A1=A3+A4,gemini-2.5-pro,0.9907,0.8698,1.0,1.0,0.9994,0.9592,0.0,0.9999,1.0,1.0,0.9876,,0.9999,0.0067,0.0,0.0403,0.9957,0.1
fixing,qawiki,?A1=A3+A4,gpt-4.1-2025-04-14,0.295,0.029,0.9999,0.0016,1.0,0.0967,0.0,0.8438,0.9997,0.9931,0.2307,,0.9179,0.0,0.0,0.0,0.446,0.0
fixing,qawiki,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.8144,0.28,1.0,0.068,0.9443,1.0,0.0,0.9953,1.0,0.9998,0.7371,,0.994,0.0,0.0,0.0001,0.8898,0.0032
fixing,qawiki,?A1=A3+A4,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0
fixing,qawiki,?A1=A3+A4,gpt-4o,0.0442,0.0036,0.9943,0.0003,0.2354,0.0106,0.0,1.0,0.997,0.889,0.0427,,0.617,0.0,0.0,0.0,0.1456,0.0
fixing,qawiki,?A1=A3+A4,gpt-5,0.0,0.0,0.5,0.0,0.0008,0.0,0.0,0.0083,1.0,0.0925,0.0,,0.0144,0.0,0.0,0.0,0.0003,0.0
fixing,qawiki,?A1=A3+A4,gpt-5-mini,0.0055,0.0001,0.9186,0.0,0.0168,0.0006,0.0,0.1802,0.9564,1.0,0.0018,,0.2148,0.0,0.0,0.0,0.0182,0.0
fixing,qawiki,?A1=A3+A4,gpt-5-nano,0.6009,0.1678,1.0,0.0232,0.849,0.3518,0.0,0.9778,1.0,0.9994,1.0,,0.9902,0.0,0.0,0.0,0.7441,0.0002
fixing,qawiki,?A1=A3+A4,grok-3-mini,0.0395,0.0022,0.9947,0.0002,0.14,0.0124,0.0,0.5,0.9943,0.8659,0.0218,,1.0,0.0,0.0,0.0,0.1102,0.0
fixing,qawiki,?A1=A3+A4,llama3.1:70b,1.0,0.9999,1.0,0.9969,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.7405,1.0,0.8892
fixing,qawiki,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
fixing,qawiki,?A1=A3+A4,mistral-small:24b,1.0,0.9987,1.0,0.9763,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.3494,0.0,1.0,1.0,0.7617
fixing,qawiki,?A1=A3+A4,o3,0.3877,0.065,0.9999,0.0085,0.6583,0.1704,0.0,0.9129,0.9999,0.9912,0.347,,0.9332,0.0,0.0,0.0,1.0,0.0002
fixing,qawiki,?A1>A3,deepseek-chat,1.0,0.0365,0.5722,0.001,0.3506,0.0925,0.0,0.8761,0.9915,0.9941,0.0403,,0.8761,0.0,0.0,0.0001,0.2366,0.0
fixing,qawiki,?A1>A3,deepseek-reasoner,1.0,0.9977,1.0,0.9076,1.0,0.9996,0.0252,1.0,1.0,1.0,0.9968,,1.0,0.5505,0.0,0.653,1.0,1.0
fixing,qawiki,?A1>A3,gemini-2.0-flash,0.9832,1.0,0.9878,0.092,0.9506,0.7912,0.0,0.9991,1.0,1.0,0.5585,,0.9991,0.0072,0.0,0.0106,0.889,0.0055
fixing,qawiki,?A1>A3,gemini-2.5-flash,0.5722,0.0288,1.0,0.0006,0.3642,0.1147,0.0,0.8852,0.9887,0.9887,0.0326,,0.8761,0.0,0.0,0.0,0.221,0.0
fixing,qawiki,?A1>A3,gemini-2.5-pro,0.9996,0.9481,0.9998,1.0,0.9985,0.9799,0.0018,1.0,1.0,1.0,0.9481,,1.0,0.1488,0.0,0.225,0.9937,0.1446
fixing,qawiki,?A1>A3,gpt-4.1-2025-04-14,0.779,0.0939,0.7566,0.004,1.0,0.2434,0.0,0.9534,0.998,0.998,0.0877,,0.9564,0.0001,0.0,0.0003,0.43,0.0001
fixing,qawiki,?A1>A3,gpt-4.1-mini-2025-04-14,0.9564,0.3136,0.9393,0.038,0.8519,1.0,0.0,0.9959,0.9999,0.9998,0.3179,,0.9959,0.0011,0.0,0.0023,0.7288,0.0011
fixing,qawiki,?A1>A3,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,0.9992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.9897,0.0,0.9936,1.0,0.9857
fixing,qawiki,?A1>A3,gpt-4o,0.221,0.003,0.2122,0.0,0.105,0.0121,0.0,1.0,0.9165,0.9283,0.0008,,0.5927,0.0,0.0,0.0,0.0494,0.0
fixing,qawiki,?A1>A3,gpt-5,0.0262,0.0002,0.032,0.0,0.0073,0.0005,0.0,0.1796,1.0,0.623,0.0,,0.1662,0.0,0.0,0.0,0.003,0.0
fixing,qawiki,?A1>A3,gpt-5-mini,0.0207,0.0,0.032,0.0,0.0073,0.0007,0.0,0.1662,0.623,1.0,0.0,,0.1662,0.0,0.0,0.0,0.002,0.0
fixing,qawiki,?A1>A3,gpt-5-nano,0.9808,0.5585,0.9856,0.092,0.9552,0.7852,0.0,0.9998,1.0,1.0,1.0,,0.9991,0.0124,0.0,0.0198,0.8785,0.0072
fixing,qawiki,?A1>A3,grok-3-mini,0.221,0.003,0.221,0.0,0.0925,0.0121,0.0,0.5927,0.9283,0.9283,0.003,,1.0,0.0,0.0,0.0,0.0436,0.0
fixing,qawiki,?A1>A3,llama3.1:70b,1.0,0.9968,1.0,0.9037,1.0,0.9996,0.0192,1.0,1.0,1.0,0.9937,,1.0,1.0,0.0,0.6611,0.9998,0.5505
fixing,qawiki,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
fixing,qawiki,?A1>A3,mistral-small:24b,1.0,0.9953,1.0,0.8432,0.9999,0.9991,0.0122,1.0,1.0,1.0,0.9898,,1.0,0.4449,0.0,1.0,0.9998,0.4478
fixing,qawiki,?A1>A3,o3,0.8595,0.1802,0.8761,0.0135,0.7017,0.3804,0.0,0.9786,0.9992,0.9995,0.1908,,0.9822,0.0005,0.0,0.0005,1.0,0.0001
fixing,qawiki,?A1>A4,deepseek-chat,1.0,0.0669,0.9102,0.0261,0.788,0.9807,0.0,0.5,0.9941,0.9539,0.8666,,0.9941,0.0,0.0,0.0392,0.1537,0.0003
fixing,qawiki,?A1>A4,deepseek-reasoner,0.9999,0.9765,1.0,0.9179,1.0,1.0,0.0,0.9997,1.0,1.0,1.0,,1.0,0.2257,0.0,0.9597,0.9932,1.0
fixing,qawiki,?A1>A4,gemini-2.0-flash,0.9738,1.0,0.9987,0.3555,0.9941,0.9999,0.0,0.9461,1.0,0.9993,0.9964,,1.0,0.0047,0.0,0.5,0.7077,0.0494
fixing,qawiki,?A1>A4,gemini-2.5-flash,0.212,0.0059,1.0,0.0013,0.377,0.8555,0.0,0.1509,0.9375,0.7461,0.5,,0.9688,0.0,0.0,0.0053,0.0207,0.0
fixing,qawiki,?A1>A4,gemini-2.5-pro,0.9904,0.7709,0.9998,1.0,0.998,1.0,0.0,0.9822,1.0,0.9999,0.9992,,1.0,0.0297,0.0,0.6962,0.8595,0.14
fixing,qawiki,?A1>A4,gpt-4.1-2025-04-14,0.3953,0.0207,0.8281,0.0073,1.0,0.9648,0.0,0.3145,0.9805,0.8867,0.7095,,0.9805,0.0,0.0,0.0133,0.0577,0.0001
fixing,qawiki,?A1>A4,gpt-4.1-mini-2025-04-14,0.073,0.0007,0.3633,0.0001,0.1445,1.0,0.0,0.0461,0.8125,0.5,0.2539,,0.8125,0.0,0.0,0.0001,0.0038,0.0
fixing,qawiki,?A1>A4,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0
fixing,qawiki,?A1>A4,gpt-4o,0.6855,0.1148,0.9408,0.0436,0.8338,0.9888,0.0,1.0,0.9968,0.9713,0.8949,,0.9968,0.0001,0.0,0.0843,0.1796,0.0012
