Q_ID,action,dataset,llm,set_pair,match_type,a_string,b_string,shared_entities
42,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,mitogen-activated protein kinase 1,extracellular signal-regulated kinase 1,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,mitogen-activated protein kinase 3,mitogen-activated protein kinase 1,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,mitogen-activated protein kinase 3,extracellular signal-regulated kinase 1,http://www.wikidata.org/entity/Q15328869|http://www.wikidata.org/entity/Q28561105|http://www.wikidata.org/entity/Q6714406
42,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,extracellular signal-regulated kinase 1,mitogen-activated protein kinase 1,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,extracellular signal-regulated kinase 1,mitogen-activated protein kinase 3,http://www.wikidata.org/entity/Q15328869|http://www.wikidata.org/entity/Q28561105|http://www.wikidata.org/entity/Q6714406
42,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,retinol dehydrogenase 11,retinol dehydrogenase 12,http://www.wikidata.org/entity/Q29824827
42,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,retinol dehydrogenase 12,retinol dehydrogenase 11,http://www.wikidata.org/entity/Q29824827
42,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,L opsin,Rhodopsin,http://www.wikidata.org/entity/Q14859563
42,zero-shot,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Heparan sulfate proteoglycan 2,Perlecan,http://www.wikidata.org/entity/Q2071346
42,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,extracellular signal-regulated kinase 2,mitogen-activated protein kinase 1,http://www.wikidata.org/entity/Q15317763|http://www.wikidata.org/entity/Q6590503
42,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,mitogen-activated protein kinase 1,extracellular signal-regulated kinase 2,http://www.wikidata.org/entity/Q15317763|http://www.wikidata.org/entity/Q6590503
42,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,mitogen-activated protein kinase 1,mitogen-activated protein kinase 3,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,mitogen-activated protein kinase 1,extracellular signal-regulated kinase 1,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,mitogen-activated protein kinase 3,mitogen-activated protein kinase 1,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,mitogen-activated protein kinase 3,extracellular signal-regulated kinase 1,http://www.wikidata.org/entity/Q15328869|http://www.wikidata.org/entity/Q28561105|http://www.wikidata.org/entity/Q6714406
42,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,extracellular signal-regulated kinase 1,mitogen-activated protein kinase 1,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,extracellular signal-regulated kinase 1,mitogen-activated protein kinase 3,http://www.wikidata.org/entity/Q15328869|http://www.wikidata.org/entity/Q28561105|http://www.wikidata.org/entity/Q6714406
42,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,retinol dehydrogenase 11,retinol dehydrogenase 12,http://www.wikidata.org/entity/Q29824827
42,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,retinol dehydrogenase 12,retinol dehydrogenase 11,http://www.wikidata.org/entity/Q29824827
42,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,extracellular signal-regulated kinase 2,mitogen-activated protein kinase 1,http://www.wikidata.org/entity/Q15317763|http://www.wikidata.org/entity/Q6590503
42,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,mitogen-activated protein kinase 1,extracellular signal-regulated kinase 2,http://www.wikidata.org/entity/Q15317763|http://www.wikidata.org/entity/Q6590503
42,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,mitogen-activated protein kinase 1,mitogen-activated protein kinase 3,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,mitogen-activated protein kinase 1,extracellular signal-regulated kinase 1,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,mitogen-activated protein kinase 3,mitogen-activated protein kinase 1,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,mitogen-activated protein kinase 3,extracellular signal-regulated kinase 1,http://www.wikidata.org/entity/Q15328869|http://www.wikidata.org/entity/Q28561105|http://www.wikidata.org/entity/Q6714406
42,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,extracellular signal-regulated kinase 1,mitogen-activated protein kinase 1,http://www.wikidata.org/entity/Q28561105
42,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,extracellular signal-regulated kinase 1,mitogen-activated protein kinase 3,http://www.wikidata.org/entity/Q15328869|http://www.wikidata.org/entity/Q28561105|http://www.wikidata.org/entity/Q6714406
42,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,retinol dehydrogenase 11,retinol dehydrogenase 12,http://www.wikidata.org/entity/Q29824827
42,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,retinol dehydrogenase 12,retinol dehydrogenase 11,http://www.wikidata.org/entity/Q29824827
52,zero-shot,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Teeling,Teeling Distillery,http://www.wikidata.org/entity/Q28408323
53,zero-shot,qawiki,gemini-2.0-flash,A2×A3,wikidata_alias,Oxford University,University of Oxford,http://www.wikidata.org/entity/Q34433
57,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Robarts Library,John P. Robarts Research Library,http://www.wikidata.org/entity/Q2156146
57,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,John P. Robarts Research Library,Robarts Library,http://www.wikidata.org/entity/Q2156146
57,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Royal National Theatre,National Theatre,http://www.wikidata.org/entity/Q113531980|http://www.wikidata.org/entity/Q511108
57,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,National Theatre,Royal National Theatre,http://www.wikidata.org/entity/Q113531980|http://www.wikidata.org/entity/Q511108
57,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,National Theatre,Royal National Theatre,http://www.wikidata.org/entity/Q113531980|http://www.wikidata.org/entity/Q511108
63,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Saint Paul,"Saint Paul, Minnesota",http://www.wikidata.org/entity/Q28848
63,zero-shot,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Saint Paul,São Paulo,http://www.wikidata.org/entity/Q7665652
63,zero-shot,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Saint Paul,"Saint Paul, Minnesota",http://www.wikidata.org/entity/Q28848
63,zero-shot,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,San Diego,"San Diego, California",http://www.wikidata.org/entity/Q16552
63,zero-shot,qawiki,gemini-2.0-flash,A3×A4,wikidata_alias,San Antonio,"San Antonio, Texas",http://www.wikidata.org/entity/Q975
63,zero-shot,qawiki,gemini-2.0-flash,A3×A4,wikidata_alias,San Diego,"San Diego, California",http://www.wikidata.org/entity/Q16552
64,classification,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Second Carlist War,Third Carlist War,http://www.wikidata.org/entity/Q957532
64,classification,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Third Carlist War,Second Carlist War,http://www.wikidata.org/entity/Q957532
64,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Paraguayan War,War of the Triple Alliance,http://www.wikidata.org/entity/Q58947
64,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Second Carlist War,Third Carlist War,http://www.wikidata.org/entity/Q957532
64,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Third Carlist War,Second Carlist War,http://www.wikidata.org/entity/Q957532
64,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,War of the Triple Alliance,Paraguayan War,http://www.wikidata.org/entity/Q58947
64,fixing,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Paraguayan War,War of the Triple Alliance,http://www.wikidata.org/entity/Q58947
64,fixing,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,War of the Triple Alliance,Paraguayan War,http://www.wikidata.org/entity/Q58947
64,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Second Carlist War,Third Carlist War,http://www.wikidata.org/entity/Q957532
64,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Third Carlist War,Second Carlist War,http://www.wikidata.org/entity/Q957532
64,zero-shot,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Boer Wars,First Boer War,http://www.wikidata.org/entity/Q1676845
64,fixing,qawiki,gemini-2.0-flash,A2×A3,wikidata_alias,Paraguayan War,War of the Triple Alliance,http://www.wikidata.org/entity/Q58947
64,fixing,qawiki,gemini-2.0-flash,A2×A3,wikidata_alias,War of the Triple Alliance,Paraguayan War,http://www.wikidata.org/entity/Q58947
64,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Second Carlist War,Third Carlist War,http://www.wikidata.org/entity/Q957532
64,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Third Carlist War,Second Carlist War,http://www.wikidata.org/entity/Q957532
65,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Guerra Grande,Uruguayan Civil War,http://www.wikidata.org/entity/Q2672972
65,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Uruguayan Civil War,Guerra Grande,http://www.wikidata.org/entity/Q2672972
65,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Guerra Grande,Uruguayan Civil War,http://www.wikidata.org/entity/Q2672972
65,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Uruguayan Civil War,Guerra Grande,http://www.wikidata.org/entity/Q2672972
65,fixing,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Acrean Revolution,Acre War,http://www.wikidata.org/entity/Q2606574
65,fixing,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Guerra Grande,Uruguayan Civil War,http://www.wikidata.org/entity/Q2672972
65,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Guerra Grande,Uruguayan Civil War,http://www.wikidata.org/entity/Q2672972
65,fixing,qawiki,gemini-2.0-flash,A2×A3,wikidata_alias,Acrean Revolution,Acre War,http://www.wikidata.org/entity/Q2606574
65,fixing,qawiki,gemini-2.0-flash,A2×A3,wikidata_alias,Guerra Grande,Uruguayan Civil War,http://www.wikidata.org/entity/Q2672972
65,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Guerra Grande,Uruguayan Civil War,http://www.wikidata.org/entity/Q2672972
76,fixing,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Austria,Austria-Hungary,http://www.wikidata.org/entity/Q28513
76,classification,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Austria,Austria-Hungary,http://www.wikidata.org/entity/Q28513
76,fixing,qawiki,gemini-2.0-flash,A2×A3,wikidata_alias,Austria,Austria-Hungary,http://www.wikidata.org/entity/Q28513
76,classification,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Austria,Austria-Hungary,http://www.wikidata.org/entity/Q28513
80,classification,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Congo,Democratic Republic of the Congo,http://www.wikidata.org/entity/Q974
80,classification,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Democratic Republic of the Congo,Congo,http://www.wikidata.org/entity/Q974
80,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Congo,Democratic Republic of the Congo,http://www.wikidata.org/entity/Q974
80,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Democratic Republic of the Congo,Congo,http://www.wikidata.org/entity/Q974
80,zero-shot,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Congo,Republic of the Congo,http://www.wikidata.org/entity/Q971
80,zero-shot,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Congo,Democratic Republic of the Congo,http://www.wikidata.org/entity/Q974
80,zero-shot,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Congo,Republic of the Congo,http://www.wikidata.org/entity/Q971
80,zero-shot,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Congo,Democratic Republic of the Congo,http://www.wikidata.org/entity/Q974
87,zero-shot,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Union of Soviet Socialist Republics,Soviet Union,http://www.wikidata.org/entity/Q15180
87,zero-shot,qawiki,gemini-2.0-flash,A2×A3,wikidata_alias,Union of Soviet Socialist Republics,Soviet Union,http://www.wikidata.org/entity/Q15180
87,zero-shot,qawiki,gemini-2.0-flash,A3×A4,wikidata_alias,Soviet Union,Union of Soviet Socialist Republics,http://www.wikidata.org/entity/Q15180
99,classification,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Persian,Turkish,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,classification,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Turkish,Persian,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Kinaray-a,Karay-a,http://www.wikidata.org/entity/Q33720
99,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Kalanguya,Kallahan,http://www.wikidata.org/entity/Q6353484
99,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Tswana,Sotho,http://www.wikidata.org/entity/Q7563990
99,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Turkish,Persian,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Persian,Turkish,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Kallahan,Kalanguya,http://www.wikidata.org/entity/Q6353484
99,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Karay-a,Kinaray-a,http://www.wikidata.org/entity/Q33720
99,fixing,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Sotho,Tswana,http://www.wikidata.org/entity/Q7563990
99,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Persian,Turkish,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,zero-shot,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Tswana,Setswana,http://www.wikidata.org/entity/Q34137
99,zero-shot,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Sotho,Sesotho,http://www.wikidata.org/entity/Q34340
99,classification,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Persian,Turkish,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,classification,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Turkish,Persian,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Persian,Turkish,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,zero-shot,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Turkish,Persian,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,classification,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Persian,Turkish,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,classification,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Turkish,Persian,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Persian,Turkish,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
99,zero-shot,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Turkish,Persian,http://www.wikidata.org/entity/Q137123155|http://www.wikidata.org/entity/Q137144678
102,fixing,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Blade Runner,Do Androids Dream of Electric Sheep?,http://www.wikidata.org/entity/Q605249
102,fixing,qawiki,gemini-2.0-flash,A2×A3,wikidata_alias,Blade Runner,Do Androids Dream of Electric Sheep?,http://www.wikidata.org/entity/Q605249
104,classification,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Les Miserables,Les Misérables,http://www.wikidata.org/entity/Q1114422|http://www.wikidata.org/entity/Q1193096|http://www.wikidata.org/entity/Q1217117|http://www.wikidata.org/entity/Q1324552|http://www.wikidata.org/entity/Q1780602|http://www.wikidata.org/entity/Q180736|http://www.wikidata.org/entity/Q228643|http://www.wikidata.org/entity/Q2394581|http://www.wikidata.org/entity/Q259574|http://www.wikidata.org/entity/Q28234|http://www.wikidata.org/entity/Q3233876|http://www.wikidata.org/entity/Q3233877|http://www.wikidata.org/entity/Q3233878|http://www.wikidata.org/entity/Q3233882|http://www.wikidata.org/entity/Q3653617|http://www.wikidata.org/entity/Q3654927|http://www.wikidata.org/entity/Q3655089|http://www.wikidata.org/entity/Q3655152|http://www.wikidata.org/entity/Q3655415|http://www.wikidata.org/entity/Q549722|http://www.wikidata.org/entity/Q5980991|http://www.wikidata.org/entity/Q611439|http://www.wikidata.org/entity/Q956955
104,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Jennifer Eight,Jennifer 8,http://www.wikidata.org/entity/Q731776
104,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,The Golden Bowl,Golden Bowl,http://www.wikidata.org/entity/Q1774070|http://www.wikidata.org/entity/Q60193314
104,classification,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Les Miserables,Les Misérables,http://www.wikidata.org/entity/Q1114422|http://www.wikidata.org/entity/Q1193096|http://www.wikidata.org/entity/Q1217117|http://www.wikidata.org/entity/Q1324552|http://www.wikidata.org/entity/Q1780602|http://www.wikidata.org/entity/Q180736|http://www.wikidata.org/entity/Q228643|http://www.wikidata.org/entity/Q2394581|http://www.wikidata.org/entity/Q259574|http://www.wikidata.org/entity/Q28234|http://www.wikidata.org/entity/Q3233876|http://www.wikidata.org/entity/Q3233877|http://www.wikidata.org/entity/Q3233878|http://www.wikidata.org/entity/Q3233882|http://www.wikidata.org/entity/Q3653617|http://www.wikidata.org/entity/Q3654927|http://www.wikidata.org/entity/Q3655089|http://www.wikidata.org/entity/Q3655152|http://www.wikidata.org/entity/Q3655415|http://www.wikidata.org/entity/Q549722|http://www.wikidata.org/entity/Q5980991|http://www.wikidata.org/entity/Q611439|http://www.wikidata.org/entity/Q956955
104,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,Jennifer Eight,Jennifer 8,http://www.wikidata.org/entity/Q731776
104,fixing,qawiki,gemini-2.0-flash,A2×A4,wikidata_alias,The Golden Bowl,Golden Bowl,http://www.wikidata.org/entity/Q1774070|http://www.wikidata.org/entity/Q60193314
107,classification,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Aurora,Arcturus,http://www.wikidata.org/entity/Q15618719
107,classification,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Arcturus,Aurora,http://www.wikidata.org/entity/Q15618719
107,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Sigur Rós,Sigur Ros,http://www.wikidata.org/entity/Q483828
107,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Arcturus,Aurora,http://www.wikidata.org/entity/Q15618719
107,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Tim Bergling,Avicii,http://www.wikidata.org/entity/Q505476
107,zero-shot,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Tim Bergling,Avicii,http://www.wikidata.org/entity/Q505476
111,fixing,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Michael Grzesiek,"Michael ""Shroud"" Grzesiek",http://www.wikidata.org/entity/Q30502174
111,fixing,qawiki,gemini-2.0-flash,A2×A3,wikidata_alias,Michael Grzesiek,"Michael ""Shroud"" Grzesiek",http://www.wikidata.org/entity/Q30502174
113,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Lesmurdie Falls National Park,Mundy Regional Park,http://www.wikidata.org/entity/Q1414828
113,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Beelu National Park,Mundaring National Park,http://www.wikidata.org/entity/Q771373
113,fixing,qawiki,gemini-2.0-flash,A1×A4,wikidata_alias,Mundaring National Park,Beelu National Park,http://www.wikidata.org/entity/Q771373
114,zero-shot,qawiki,gemini-2.0-flash,A1×A2,wikidata_alias,Glenn T. Seaborg,Glenn Seaborg,http://www.wikidata.org/entity/Q48973
114,zero-shot,qawiki,gemini-2.0-flash,A1×A3,wikidata_alias,Glenn T. Seaborg,Glenn Seaborg,http://www.wikidata.org/entity/Q48973
