dataset,action,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,?A1=A1*,?A1=A1**,?A1*=A1**,J(A1-A2),J(A1-A34),J(A3-A4),J(A4-A1|3),J(A1-A1*),J(A1-A1**),J(A1*-A1**),?SC(A1=A2),?SC(A1>A3),?SC(A1>A4),?SC(A3∅A4),?SC(A4=A1|3),idk_A1,idk_A2,idk_A3,idk_A4,?A1=A1(ave),J_A1_ave,idk,?A1=A2(+),?A1=A2(-),J(1-2)+,J(1-2)-,?A1>A3(+),?A1>A3(-),?A1>A4(+),?A1>A4(-),?A3∅A4(+),?A3∅A4(-),J(3-4)+,J(3-4)-,?A1=A3+A4(+),?A1=A3+A4(-),J(1-34)+,J(1-34)-,p(A1=A2)_x,p(A1=A3+A4)_x,p(A1>A3)_x,p(A1>A4)_x,p(A3∅A4)_x,p(A4=A1|3)_x,p(A1=A2)_y,p(A1=A3+A4)_y,p(A1>A3)_y,p(A1>A4)_y,p(A3∅A4)_y,p(A4=A1|3)_y
overall,fixing,gpt-4o,0.8533,0.785,0.8517,0.9483,0.865,0.6783,0.54,0.555,0.5483,0.7343,0.739,0.1209,0.5879,0.5486,0.5576,0.5574,,,,,,0.32,0.3233,0.3083,0.3417,0.5478,0.5545,0.323325,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-5,0.9067,0.8617,0.9367,0.9817,0.79,0.6533,0.645,0.63,0.6167,0.9611,0.912,0.21,0.6917,0.8059,0.7947,0.7822,,,,,,0.3383,0.3417,0.325,0.3767,0.6306,0.7943,0.345425,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0002,0.0
overall,fixing,gpt-5-mini,0.8683,0.7867,0.8883,0.95,0.7367,0.545,0.68,0.6933,0.6867,0.9104,0.873,0.2617,0.5503,0.7839,0.7999,0.8043,,,,,,0.5117,0.4833,0.4917,0.4883,0.6867,0.796,0.49375,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-5-nano,0.8417,0.7467,0.8183,0.9717,0.7783,0.5333,0.625,0.63,0.6033,0.8965,0.8536,0.214,0.5845,0.748,0.7591,0.7455,,,,,,0.4283,0.3767,0.3633,0.4767,0.6194,0.7509,0.41125,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-oss:20b,0.5833,0.65,0.7567,0.9233,0.9533,0.62,0.2433,0.2767,0.2433,0.765,0.8443,0.0397,0.7864,0.4946,0.5291,0.4899,,,,,,0.1067,0.08,0.1033,0.1867,0.2544,0.5045,0.119175,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,grok-3-mini,0.8817,0.85,0.9083,0.985,0.955,0.81,0.4083,0.3917,0.3967,0.9363,0.9448,0.04,0.7916,0.6373,0.6291,0.643,,,,,,0.0983,0.1033,0.1283,0.2,0.3989,0.6365,0.132475,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,llama3.1:70b,0.61,0.5283,0.7017,0.8217,0.935,0.5067,0.21,0.2283,0.2067,0.7529,0.7957,0.0337,0.7635,0.4702,0.4774,0.4645,,,,,,0.01,0.0483,0.0783,0.045,0.215,0.4707,0.045399999999999996,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,llama3.1:8b,0.1267,0.0267,0.155,0.1233,0.6183,0.0183,0.0217,0.0167,0.0267,0.4549,0.3316,0.1126,0.2414,0.1659,0.1602,0.18,,,,,,0.0,0.0017,0.0067,0.0,0.0217,0.1687,0.0021,,,,,,,,,,,,,,,,,0.0,0.0059,0.0459,0.0054,0.9976,0.0005,0.0,0.0059,0.0459,0.0054,0.9976,0.0005
overall,fixing,mistral-small:24b,0.72,0.5183,0.69,0.9,0.9583,0.5017,0.5233,0.5383,0.5367,0.8296,0.7563,0.0148,0.6782,0.7518,0.7489,0.759,,,,,,0.1683,0.105,0.1833,0.1567,0.5328,0.7532,0.153325,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,o3,0.7367,0.795,0.9,0.945,0.9733,0.7717,0.3783,0.3633,0.3783,0.8218,0.8565,0.0244,0.8082,0.5603,0.5549,0.5642,,,,,,0.1567,0.1333,0.09,0.155,0.3733,0.5598,0.13375,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,zero-shot,deepseek-chat,0.325,0.15,0.4717,0.4017,0.5883,0.0683,0.3881,,,0.5703,0.4457,0.1515,0.2599,0.6082000000000001,,,0.3489,0.4889,0.5244,0.6244,0.1378,0.0617,0.0733,0.1917,0.18,0.2729,0.5227,0.12667499999999998,0.33638443935926776,0.23076923076923078,0.5626656750572083,0.45439230769230776,0.4634146341463415,0.4965034965034965,0.39361702127659576,0.4410112359550562,0.6227678571428571,0.0,0.12442924107142857,0.60085,0.1362530413625304,0.28205128205128205,0.4297034063260341,0.43406923076923076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,deepseek-reasoner,0.1867,0.135,0.4017,0.3017,0.82,0.1083,0.2995,,,0.461,0.4102,0.0396,0.3115,0.5185500000000001,,,0.3044,0.4244,0.3244,0.7889,0.1689,0.0333,0.0467,0.035,0.0533,0.1723,0.4072,0.042075,0.2182741116751269,0.08928571428571429,0.47763705583756344,0.3133196428571429,0.41379310344827586,0.26666666666666666,0.3117782909930716,0.35294117647058826,0.8106235565819861,0.7647058823529411,0.037479676674364894,0.05824705882352941,0.15186915887850466,0.0,0.4194577102803738,0.3435045454545454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gemini-2.0-flash,0.3267,0.1117,0.415,0.36,0.645,0.055,0.48034999999999994,,,0.6008,0.4348,0.1138,0.2544,0.7008000000000001,,,0.4111,0.4356,0.6067,0.6533,0.2533,0.0017,0.005,0.0033,0.11,0.5407,0.7426,0.03,0.3670886075949367,0.2727272727272727,0.6347832911392406,0.57136,0.4198895027624309,0.5,0.4835164835164835,0.362116991643454,0.6603325415676959,0.4482758620689655,0.10899073634204276,0.11160689655172416,0.12429378531073447,0.11458333333333333,0.4435824858757062,0.46905520833333325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gemini-2.5-flash,0.335,0.1883,0.495,0.44,0.8833,0.18,0.37685,,,0.6101,0.4788,0.0222,0.3356,0.64855,,,0.4444,0.5178,0.4822,0.8889,0.2267,0.045,0.04,0.06,0.1983,0.4237,0.6615,0.085825,0.3828125,0.19696969696969696,0.6524794270833333,0.4921742424242424,0.5116279069767442,0.35,0.48729792147806006,0.6470588235294118,0.9038901601830663,0.6153846153846154,0.012880778032036614,0.14010769230769232,0.19672131147540983,0.17391304347826086,0.48547025761124124,0.43090434782608694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gemini-2.5-pro,0.3017,0.195,0.49,0.3333,0.835,0.175,0.3214,,,0.6302,0.5249,0.0288,0.4093,0.59685,,,0.4,0.5244,0.3622,0.8311,0.2267,0.02,0.02,0.0483,0.0433,0.2695,0.5422,0.0329,0.345679012345679,0.1111111111111111,0.6610708641975309,0.4729711111111112,0.5217391304347826,0.38461538461538464,0.33649289099526064,0.25,0.8371040723981901,0.5,0.023724660633484163,0.137375,0.21064814814814814,0.0,0.5357712962962963,0.3700722222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4.1-2025-04-14,0.31,0.1783,0.515,0.4083,0.6383,0.115,0.28049999999999997,,,0.6104,0.5669,0.1077,0.3714,0.5883,,,0.3667,0.56,0.5511,0.6311,0.1444,0.0183,0.0217,0.05,0.06,0.2627,0.5557,0.0375,0.3412322274881517,0.25,0.6430154028436018,0.47285357142857143,0.5595505617977528,0.4,0.5098684210526315,0.363013698630137,0.6294642857142857,0.0,0.10648392857142856,0.58335,0.21076233183856502,0.0,0.6095145739910314,0.46972499999999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4.1-mini-2025-04-14,0.175,0.0867,0.4433,0.235,0.7533,0.0383,0.28015,,,0.3572,0.3519,0.0764,0.165,0.53845,,,0.2422,0.4244,0.6644,0.7822,0.0667,0.025,0.0733,0.0683,0.1617,0.2153,0.4823,0.08207500000000001,0.17804878048780487,0.1,0.33713390243902436,0.22990500000000003,0.3419354838709677,0.5322033898305085,0.22988505747126436,0.23140495867768596,0.7829977628635347,0.3333333333333333,0.06037024608501118,0.2889,0.08545034642032333,0.23529411764705882,0.3477759815242494,0.409764705882353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4.1-nano-2025-04-14,0.29,0.1067,0.4217,0.4533,0.6533,0.045,0.56895,,,0.51,0.3744,0.1559,0.222,0.66305,,,0.48,0.5111,0.4844,0.5644,0.9533,0.0817,0.1017,0.1833,0.185,0.1779,0.3653,0.13792500000000002,0.3592233009708738,0.2553191489361702,0.6197355987055017,0.4537539007092199,0.44623655913978494,0.4431818181818182,0.4973821989528796,0.525096525096525,0.6610169491525424,0.6193548387096774,0.14828949152542373,0.1333916129032258,,0.10222222222222223,,0.41804444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4o,0.33,0.265,0.3583,0.3183,0.195,0.015,0.48985,,,0.3465,0.3213,0.7893,0.0478,0.52095,,,0.3289,0.5778,0.66,0.2422,0.3467,0.2583,0.8667,0.8183,0.9,0.3797,0.6086,0.710825,0.3127962085308057,0.42857142857142855,0.3322988151658768,0.42857142857142855,0.391025641025641,0.3231292517006803,0.34,0.3,0.23883928571428573,0.0,0.7401448660714285,1.0,0.19932432432432431,0.2987012987012987,0.27458952702702705,0.36358116883116887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-5,0.5467,0.4167,0.6417,0.615,0.7333,0.19,0.58595,,,0.6876,0.6588,0.2304,0.4375,0.76895,,,0.58,0.6644,0.6489,0.7422,0.2689,0.3567,0.4633,0.2533,0.4267,0.6136,0.7845,0.37500000000000006,0.5835411471321695,0.4489795918367347,0.7250840399002495,0.6200775510204082,0.6719817767653758,0.6363636363636364,0.6530612244897959,0.5555555555555556,0.7396313364055299,0.1875,0.22134101382488477,0.652575,0.4481132075471698,0.5384615384615384,0.6828271226415094,0.6926384615384614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-5-mini,0.6183,0.595,0.7233,0.755,0.5117,0.155,0.6076999999999999,,,0.7004,0.7317,0.4674,0.3282,0.7254,,,0.5844,0.7244,0.76,0.5667,0.22,0.5967,0.465,0.5183,0.625,0.6254,0.7198,0.55125,0.6109725685785536,0.6326530612244898,0.6988137157107231,0.6653877551020408,0.7312072892938497,0.5454545454545454,0.7659090909090909,0.5,0.5516431924882629,0.16666666666666666,0.4214805164319249,0.8333333333333334,0.6046511627906976,0.55,0.7436590697674418,0.739745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-5-nano,0.59,0.4467,0.6317,0.6317,0.6467,0.16,0.33485,,,0.7228,0.645,0.3329,0.3576,0.4209,,,0.5667,0.62,0.6267,0.6556,0.2489,0.4133,0.4267,0.43,0.47,0.5797,0.7458,0.435,0.5819070904645477,0.5853658536585366,0.7296608801955989,0.7202951219512195,0.6484375,0.5454545454545454,0.6447688564476886,0.5641025641025641,0.6886075949367089,0.5818181818181818,0.2925392405063291,0.39350727272727276,0.4474327628361858,0.43902439024390244,0.6544924205378974,0.6879731707317074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-oss:20b,0.225,0.135,0.38,0.32,0.825,0.095,0.22705,,,0.4155,0.3844,0.0787,0.2699,0.44435,,,0.2911,0.4356,0.3333,0.7889,0.1644,0.12,0.175,0.1067,0.1917,0.1824,0.3995,0.14835,0.24940047961630696,0.18181818181818182,0.4544844124700239,0.2959090909090909,0.4182692307692308,0.35294117647058826,0.3318077803203661,0.6153846153846154,0.8369829683698297,0.717948717948718,0.06456885644768857,0.15854615384615384,0.15330188679245282,0.038461538461538464,0.4160099056603774,0.2836423076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,grok-3-mini,0.2917,0.2467,0.5233,0.415,0.8883,0.21,0.3767,,,0.5484,0.5531,0.04,0.4203,0.6309,,,0.3689,0.5489,0.4467,0.8956,0.2667,0.0567,0.0767,0.075,0.1333,,,0.085425,0.3226600985221675,0.20454545454545456,0.5803354679802956,0.4119136363636363,0.5526932084309133,0.5217391304347826,0.4447004608294931,0.5,0.9043280182232346,0.45454545454545453,0.030620273348519363,0.14882727272727275,0.27522935779816515,0.0,0.5920243119266054,0.3479285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,llama3.1:70b,0.17,0.0633,0.2733,0.2383,0.7033,0.0233,0.2033,,,0.4124,0.3534,0.1045,0.1919,0.4882,,,0.2111,0.6689,0.5978,0.7,0.0422,0.02,0.0117,0.0183,0.06,,,0.0275,0.19134396355353075,0.0,0.4406093394077449,0.30622727272727274,0.2222222222222222,0.2922705314009662,0.23387096774193547,0.26380368098159507,0.7002237136465325,0.3333333333333333,0.10607897091722594,0.3333333333333333,0.06997742663656885,0.14285714285714285,0.3730902934537246,0.4102428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,llama3.1:8b,0.0417,0.0067,0.12,0.0783,0.6917,0.0,0.036,,,0.2587,0.2058,0.0817,0.1037,0.2222,,,0.9022,0.7756,0.8178,0.3978,0.9711,0.0033,0.005,0.0117,0.01,0.027,0.15,0.0075,0.10714285714285714,0.045023696682464455,0.3523964285714286,0.2787834123222749,0.10204081632653061,0.14214463840399003,0.125,0.08375634517766498,0.7078651685393258,0.6786703601108033,0.06982584269662921,0.09474099722991688,0.0,0.009153318077803204,0.26765384615384613,0.22115926773455377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,mistral-small:24b,0.339,0.2356,0.4051,0.4508,0.5085,0.0068,0.36255000000000004,,,0.447,0.4216,0.3447,0.2153,0.5247999999999999,,,0.4027,0.6041,0.5679,0.5068,0.8643,0.6,0.2271,0.3322,0.3881,0.3784,0.4574,0.38685,0.3598014888337469,0.15384615384615385,0.4786962779156328,0.26079743589743587,0.0,0.3945578231292517,0.6,0.43249427917620137,0.5068181818181818,0.5,0.33326931818181815,0.5,0.25,0.2198952879581152,0.42189166666666666,0.4125523560209424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,o3,0.2712,0.2017,0.4593,0.3475,0.8949,0.1661,0.31420000000000003,,,0.5291,0.4908,0.044,0.4075,0.5892,,,0.3643,0.491,0.3824,0.8507,0.2511,0.0898,0.1153,0.0797,0.1085,0.3034,0.575,0.098325,0.31017369727047145,0.07692307692307693,0.5857153846153846,0.3172717948717949,0.4883720930232558,0.4166666666666667,0.3744186046511628,0.3333333333333333,0.8854415274463007,0.782608695652174,0.04070715990453461,0.12319565217391304,0.2391304347826087,0.03571428571428571,0.5307166666666667,0.36744999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
