dataset,action,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,?A1=A1*,?A1=A1**,?A1*=A1**,J(A1-A2),J(A1-A34),J(A3-A4),J(A4-A1|3),J(A1-A1*),J(A1-A1**),J(A1*-A1**),?SC(A1=A2),?SC(A1>A3),?SC(A1>A4),?SC(A3∅A4),?SC(A4=A1|3),idk_A1,idk_A2,idk_A3,idk_A4,?A1=A1(ave),J_A1_ave,idk,?A1=A2(+),?A1=A2(-),J(1-2)+,J(1-2)-,?A1>A3(+),?A1>A3(-),?A1>A4(+),?A1>A4(-),?A3∅A4(+),?A3∅A4(-),J(3-4)+,J(3-4)-,?A1=A3+A4(+),?A1=A3+A4(-),J(1-34)+,J(1-34)-,p(A1=A2)_x,p(A1=A3+A4)_x,p(A1>A3)_x,p(A1>A4)_x,p(A3∅A4)_x,p(A4=A1|3)_x,p(A1=A2)_y,p(A1=A3+A4)_y,p(A1>A3)_y,p(A1>A4)_y,p(A3∅A4)_y,p(A4=A1|3)_y
synthetic,zero-shot,gpt-5,0.5533,0.3933,0.6067,0.6467,0.8667,0.34,0.5133,,,0.7869,0.6867,0.0456,0.672,0.734,,,0.5733,0.6067,0.6467,0.88,0.3667,0.1533,0.1267,0.0467,0.1333,0.5133,0.734,0.11500000000000002,0.5714285714285714,0.4117647058823529,0.8037706766917293,0.6551823529411764,0.6095890410958904,0.5,0.6486486486486487,0.5,0.8835616438356164,0.25,0.026320547945205476,0.75,0.3972602739726027,0.25,0.6924650684931506,0.47467500000000007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5-mini,0.56,0.3467,0.5333,0.6,0.7733,0.2133,0.5933,,,0.753,0.6191,0.1713,0.5131,0.7568,,,0.58,0.52,0.6267,0.7733,0.2333,0.2467,0.2333,0.1867,0.3133,0.5933,0.7568,0.245,0.5766423357664233,0.38461538461538464,0.7612912408759125,0.6659769230769231,0.5277777777777778,0.6666666666666666,0.6164383561643836,0.0,0.7808219178082192,0.5,0.16226712328767126,0.5,0.3469387755102041,0.3333333333333333,0.621130612244898,0.5212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5-nano,0.56,0.4133,0.68,0.5867,0.86,0.3067,0.5533,,,0.7499,0.6659,0.1143,0.5548,0.7762,,,0.5667,0.6467,0.5867,0.82,0.3733,0.1867,0.2067,0.1467,0.26,0.5533,0.7762,0.200025,0.5673758865248227,0.4444444444444444,0.7532588652482269,0.6975666666666667,0.696,0.6,0.5955882352941176,0.5,0.875,0.7142857142857143,0.10076985294117646,0.24602857142857143,0.4253731343283582,0.3125,0.6707455223880597,0.62538125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-oss:20b,0.2733,0.22,0.5,0.4,0.7933,0.1733,,,,0.5755,0.5528,0.0474,0.4674,,,,0.32,0.5533,0.3933,0.78,0.22,0.0467,0.04,0.0,0.04,,,0.031675,0.28368794326241137,0.1111111111111111,0.5882375886524822,0.37645555555555554,0.5285714285714286,0.1,0.3945578231292517,0.6666666666666666,0.8071428571428572,0.6,0.032045,0.2625,0.23076923076923078,0.0,0.5609027972027972,0.3874857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,grok-3-mini,0.4533,0.3467,0.6267,0.5467,0.88,0.3067,,,,0.7199,0.6895,0.0401,0.597,,,,0.5,0.6333,0.5533,0.8867,0.3267,0.02,0.0267,0.02,0.0467,,,0.02835,0.4744525547445255,0.23076923076923078,0.7443832116788321,0.46232307692307695,0.6363636363636364,0.42857142857142855,0.5510204081632653,0.3333333333333333,0.891156462585034,0.3333333333333333,0.0322265306122449,0.4242333333333333,0.35374149659863946,0.0,0.697943537414966,0.2738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,llama3.1:70b,0.3067,0.0867,0.4067,0.3067,0.6467,0.0467,,,,0.6141,0.4462,0.1147,0.2735,,,,0.3467,0.5933,0.5467,0.6533,0.06,0.0067,0.0067,0.0067,0.0133,,,0.00835,0.3194444444444444,0.0,0.6322319444444444,0.17818333333333333,0.5,0.39855072463768115,0.2708333333333333,0.3235294117647059,0.6510067114093959,0.0,0.11411006711409395,0.2,0.08783783783783784,0.0,0.4462743243243243,0.4375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,llama3.1:8b,0.0267,0.0,0.0333,0.0067,0.8,0.0,,,,0.2604,0.1659,0.034,0.103,,,,0.9133,0.8667,0.88,0.3067,0.98,0.0067,0.0067,0.0267,0.02,,,0.015025,0.15384615384615385,0.014598540145985401,0.3869923076923077,0.2483773722627737,0.0,0.037037037037037035,0.0,0.007518796992481203,0.7222222222222222,0.8245614035087719,0.05750833333333332,0.026518421052631577,0.0,0.0,0.1275,0.1666503401360544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,mistral-small:24b,0.4067,0.1733,0.5733,0.4333,0.5333,0.0267,,,,0.6445,0.5298,0.2529,0.2543,,,,0.5133,0.4267,0.5733,0.54,0.82,0.12,0.0733,0.2133,0.2933,,,0.174975,0.45454545454545453,0.05555555555555555,0.6896878787878788,0.31328888888888895,,0.5733333333333334,1.0,0.42953020134228187,0.5369127516778524,0.0,0.24789932885906038,1.0,0.25925925925925924,0.15447154471544716,0.5943666666666666,0.5156211382113821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,o3,0.38,0.2667,0.5267,0.4467,0.86,0.2467,0.3733,,,0.6809,0.6088,0.0317,0.5389,0.6738,,,0.46,0.5267,0.4533,0.8533,0.2733,0.0267,0.0267,0.0133,0.0333,0.3733,0.6738,0.025,0.41044776119402987,0.125,0.7124291044776119,0.4165,0.5273972602739726,0.5,0.4489795918367347,0.3333333333333333,0.8689655172413793,0.6,0.02478137931034483,0.23334000000000002,0.273972602739726,0.0,0.6191684931506849,0.228575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
overall,classification,deepseek-chat,0.945,0.825,0.8467,0.9117,0.6733,0.5417,0.5033,0.48,0.4917,0.9722,0.9404,0.3101,0.6274,0.6937,0.6687,0.6839,0.8933,0.1,,,0.52,0.2167,0.2267,0.4367,0.3467,0.4917,0.6821,0.3067,0.9280575539568345,0.5454545454545454,0.9597827338129498,0.740909090909091,1.0,1.0,,,,,,,0.8571428571428571,0.8391608391608392,0.9642857142857143,0.9183146853146854,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
overall,classification,deepseek-reasoner,0.785,0.7883,0.7533,0.8533,0.6967,0.515,0.4267,0.3817,0.45,0.824,0.8742,0.2966,0.5637,0.6299,0.5716,0.6319,0.6533,0.92,,,0.54,0.1883,0.1433,0.4783,0.3317,0.4195,0.6111,0.2854,0.6546762589928058,0.36363636363636365,0.6765122302158274,0.5545454545454546,1.0,1.0,,,,,,,0.6056338028169014,0.375,0.7532640845070423,0.731975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
overall,classification,gemini-2.0-flash,0.8817,0.8483,1.0,0.945,0.6433,0.5383,0.42,0.3867,0.3683,0.9384,0.9292,0.2782,0.6268,0.659,0.6005,0.5822,0.885,0.4683,,,0.4617,0.155,0.1483,1.0,0.32,0.3917,0.6139,0.40582500000000005,0.8924914675767918,0.42857142857142855,0.9474943686006827,0.5566428571428571,1.0,1.0,,,,,,,0.8455056179775281,0.8524590163934426,0.9357103932584269,0.919794262295082,0.0,0.0,0.0,0.0,0.2967,0.0,0.0,0.0,0.0,0.0,0.2967,0.0
overall,classification,gemini-2.5-flash,0.8983,0.93,1.0,0.9683,0.9067,0.8483,0.33,0.3383,0.3267,0.9383,0.9607,0.0882,0.8392,0.6356,0.6168,0.6381,0.875,0.9483,,,0.8533,0.0717,0.0667,1.0,0.14,0.3317,0.6302,0.3196,0.9478764478764479,0.5853658536585366,0.9560220077220076,0.8265573170731707,1.0,1.0,,,,,,,0.9457092819614711,0.6206896551724138,0.9653462346760071,0.8686103448275863,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0
overall,classification,gemini-2.5-pro,0.8533,0.765,1.0,0.88,0.93,0.7133,0.3733,0.3133,0.3367,0.8978,0.8616,0.0622,0.7902,0.6515,0.5929,0.6195,0.9067,0.9583,,,0.7467,0.0917,0.0883,1.0,0.14,0.3411,0.6213,0.32999999999999996,0.9269662921348315,0.25757575757575757,0.9306636704119851,0.6316727272727273,1.0,1.0,,,,,,,0.7949640287769785,0.38636363636363635,0.8822052158273381,0.6009159090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,classification,gpt-4.1-2025-04-14,0.9183,0.87,0.7033,0.975,0.87,0.7483,0.2983,0.2917,0.325,0.9754,0.9711,0.1174,0.8484,0.6209,0.6051,0.6229,0.9233,0.6967,,,0.7467,0.0517,0.0533,0.3167,0.1283,0.305,0.6163,0.13749999999999998,0.9453262786596119,0.45454545454545453,0.9865074074074074,0.7850454545454546,0.7033898305084746,0.7,,,,,,,0.8713550600343053,0.8235294117647058,0.9724267581475129,0.9273411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,classification,gpt-4.1-mini-2025-04-14,0.8983,0.8633,0.64,0.9483,0.7717,0.64,0.345,0.3383,0.365,0.9573,0.9482,0.2183,0.7241,0.5946,0.5772,0.6007,0.8933,0.4483,,,0.625,0.1667,0.165,0.3467,0.2517,0.3494,0.5908,0.23252499999999998,0.9341864716636198,0.5283018867924528,0.971663436928702,0.808588679245283,0.653179190751445,0.6346604215456675,,,,,,,0.8738574040219378,0.7547169811320755,0.9515482632541133,0.9139528301886793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,classification,gpt-4.1-nano-2025-04-14,0.9733,0.565,0.7167,0.5667,0.3817,0.0,0.96,0.9583,0.955,0.9757,0.7272,0.6149,0.0017,0.9608,0.96,0.9558,0.6933,0.365,,,1.0,0.9833,0.9733,0.7133,0.565,0.9578,0.9589,0.808725,0.9651162790697675,0.9941176470588236,0.9672204651162791,0.9970588235294118,0.6622516556291391,0.734966592427617,,,,,,,,0.565,,0.7272223333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
overall,classification,gpt-4o,0.9733,0.9367,0.9933,0.9833,0.3633,0.3067,0.6,0.32,0.4233,0.5867,0.9801,0.6279,0.3508,0.4333,0.4147,0.5083,0.965,0.6633,,,0.735,0.5683,0.5733,0.89,0.635,0.4478,0.4521,0.66665,0.9828473413379074,0.6470588235294118,0.591153859348199,0.43373529411764705,0.9925,0.995,,,,,,,0.9257142857142857,0.9411764705882353,0.9834554285714284,0.9787383529411765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
overall,classification,gpt-5,0.9233,0.8817,1.0,0.965,0.7067,0.5983,0.5583,0.5717,0.5867,0.9663,0.9334,0.292,0.6683,0.7534,0.7402,0.7621,0.9133,0.9817,,,0.63,0.2717,0.27,1.0,0.3583,0.5722,0.7519,0.47500000000000003,0.9547101449275363,0.5625,0.9820644927536232,0.7848270833333334,1.0,1.0,,,,,,,0.8949211908931699,0.6206896551724138,0.9381744308231172,0.8404068965517242,0.0,0.0,0.0,0.0,0.965,0.0,0.0,0.0,0.0,0.0,0.965,0.0
overall,classification,gpt-5-mini,0.88,0.6417,1.0,0.75,0.6733,0.34,0.59,0.5933,0.5817,0.9258,0.7667,0.3267,0.4464,0.731,0.738,0.7328,0.8467,0.9617,,,0.38,0.4083,0.3883,1.0,0.4067,0.5883,0.7339,0.550825,0.8935018050541517,0.717391304347826,0.9371158844765343,0.7889826086956522,1.0,1.0,,,,,,,0.6433566433566433,0.6071428571428571,0.7665884615384616,0.7700071428571428,0.0,0.0,0.0,0.0022,0.0012,0.0,0.0,0.0,0.0,0.0022,0.0012,0.0
overall,classification,gpt-5-nano,0.7783,0.69,1.0,0.7683,0.195,0.005,0.09,0.5633,0.075,0.7816,0.7608,0.8039,0.0782,0.096,0.566,0.0816,0.7767,0.8933,,,0.0883,0.1117,0.1067,1.0,0.0217,0.2428,0.2479,0.310025,0.8055045871559633,0.509090909090909,0.8081271559633028,0.5191600000000001,1.0,1.0,,,,,,,0.72,0.36,0.782636,0.520666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
overall,classification,gpt-oss:20b,0.6717,0.4833,1.0,0.7317,0.8467,0.38,0.2717,0.2483,0.2633,0.7939,0.7677,0.1073,0.6099,0.4892,0.4829,0.4894,0.665,0.8933,,,0.4033,0.1567,0.1183,1.0,0.2067,0.2611,0.4872,0.370425,0.6784452296819788,0.5588235294117647,0.7968805653710247,0.7450470588235295,1.0,1.0,,,,,,,0.48257839721254353,0.5,0.7658412891986063,0.8090038461538462,0.0,0.0,0.0,0.0,0.2132,0.0,0.0,0.0,0.0,0.0,0.2132,0.0
overall,classification,grok-3-mini,0.9083,0.7883,1.0,0.9,0.8667,0.6683,0.3767,0.365,0.3717,0.9639,0.9366,0.1277,0.7869,0.6309,0.6203,0.6182,0.9183,0.9517,,,0.6933,0.1133,0.115,1.0,0.175,0.3711,0.6231,0.350825,0.9542124542124543,0.4444444444444444,0.986679304029304,0.73355,1.0,1.0,,,,,,,0.7951807228915663,0.5789473684210527,0.938937865748709,0.8646157894736843,0.0,0.0,0.0,0.0,0.7516,0.0,0.0,0.0,0.0,0.0,0.7516,0.0
overall,classification,llama3.1:70b,0.8033,0.5733,1.0,0.8633,0.935,0.5617,0.2033,0.1767,0.18,0.9071,0.8621,0.0295,0.812,0.4882,0.4549,0.4659,0.8233,0.09,,,0.5367,0.0133,0.03,1.0,0.0333,0.1867,0.4697,0.26915,0.8230240549828178,0.16666666666666666,0.9209295532646048,0.46067777777777785,1.0,1.0,,,,,,,0.5727069351230425,0.5751633986928104,0.8625514541387023,0.8609013071895424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,classification,llama3.1:8b,0.1633,0.0833,1.0,0.3383,0.6817,0.05,0.045,0.0367,0.0317,0.5603,0.5018,0.0974,0.3899,0.2944,0.253,0.2497,0.81,0.1383,,,0.8267,0.0,0.0033,1.0,0.0,0.0378,0.2657,0.250825,0.19230769230769232,0.16202090592334495,0.7328115384615385,0.5525364111498258,1.0,1.0,,,,,,,0.10256410256410256,0.08045977011494253,0.5077294871794872,0.5008572796934866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
overall,classification,mistral-small:24b,0.845,0.565,1.0,0.8067,0.7983,0.4233,0.3467,0.2517,0.28,0.9257,0.811,0.1774,0.6371,0.5922,0.5026,0.524,0.885,0.0017,,,0.565,0.1133,0.1217,1.0,0.1083,0.2928,0.5396,0.335825,0.8981818181818182,0.26,0.9508209090909089,0.6489880000000001,1.0,1.0,,,,,,,0.5116279069767442,0.5691202872531418,0.816660465116279,0.8105967684021544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,classification,o3,0.82,0.81,0.8833,0.9133,0.925,0.7467,0.325,0.3217,0.3283,0.9324,0.9124,0.0674,0.8397,0.6034,0.6148,0.6098,0.8433,0.8567,,,0.775,0.1,0.08,0.7733,0.11,0.325,0.6093,0.26582500000000003,0.8553571428571428,0.325,0.9499392857142858,0.6866475,0.884083044982699,0.8636363636363636,,,,,,,0.830122591943958,0.41379310344827586,0.9222970227670754,0.716851724137931,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
overall,fixing,deepseek-chat,0.8167,0.7467,0.8883,0.95,0.9467,0.71,0.4883,0.5133,0.505,0.9117,0.9164,0.0396,0.798,0.714,0.7276,0.7305,,,,,,0.0667,0.0633,0.1317,0.1383,0.5022,0.724,0.1,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,deepseek-reasoner,0.6833,0.6133,0.7567,0.8633,0.93,0.5833,0.2033,0.1867,0.1883,0.8221,0.8357,0.0537,0.7955,0.4582,0.4436,0.4432,,,,,,0.0467,0.0417,0.0883,0.0733,0.1928,0.4483,0.0625,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gemini-2.0-flash,0.79,0.7517,0.8417,0.92,0.9667,0.7383,0.775,0.7683,0.7467,0.8233,0.9066,0.0137,0.8415,0.8706,0.8656,0.8529,,,,,,0.0167,0.0033,0.0133,0.085,0.7633,0.863,0.029575,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gemini-2.5-flash,0.8917,0.89,0.9017,0.9533,0.9567,0.855,0.6817,0.68,0.665,0.9256,0.9172,0.0408,0.8349,0.7806,0.7855,0.777,,,,,,0.0767,0.045,0.0667,0.1317,0.6756,0.781,0.08002500000000001,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gemini-2.5-pro,0.7733,0.7583,0.8017,0.9217,0.9783,0.7483,0.4717,0.485,0.4367,0.8197,0.8579,0.0206,0.8089,0.6247,0.6606,0.6217,,,,,,0.115,0.085,0.11,0.11,0.4645,0.6357,0.105,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-4.1-2025-04-14,0.825,0.78,0.9183,0.945,0.9533,0.7483,0.5217,0.5333,0.5233,0.9207,0.9252,0.0309,0.8364,0.7766,0.7789,0.7743,,,,,,0.045,0.045,0.0733,0.1017,0.5261,0.7766,0.06625,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-4.1-mini-2025-04-14,0.775,0.73,0.8767,0.9633,0.8967,0.6883,0.445,0.4517,0.4667,0.8881,0.8835,0.061,0.7953,0.7114,0.727,0.7168,,,,,,0.0517,0.06,0.1267,0.1117,0.4545,0.7184,0.08752499999999999,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-4.1-nano-2025-04-14,0.5467,0.3083,0.5917,0.6017,0.6183,0.215,0.3483,0.3533,0.44,0.6237,0.5043,0.2257,0.3509,0.4852,0.4825,0.5477,,,,,,0.1667,0.2067,0.2683,0.1333,0.3805,0.5051,0.19374999999999998,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.55,0.0
overall,fixing,gpt-4o,0.8533,0.785,0.9183,0.9483,0.865,0.6783,0.54,0.555,0.5483,0.7343,0.739,0.1209,0.5879,0.5486,0.5576,0.5574,,,,,,0.32,0.3233,0.37,0.3417,0.5478,0.5545,0.33875,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-5,0.9067,0.8617,0.94,0.9817,0.79,0.6533,0.645,0.63,0.6167,0.9611,0.912,0.21,0.6917,0.8059,0.7947,0.7822,,,,,,0.3383,0.3417,0.3267,0.3767,0.6306,0.7943,0.34585,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0005,0.0
overall,fixing,gpt-5-mini,0.8683,0.7867,0.9167,0.95,0.7367,0.545,0.68,0.6933,0.6867,0.9104,0.873,0.2617,0.5503,0.7839,0.7999,0.8043,,,,,,0.5117,0.4833,0.5183,0.4883,0.6867,0.796,0.5004000000000001,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-5-nano,0.8417,0.7467,0.8317,0.9717,0.7783,0.5333,0.625,0.63,0.6033,0.8965,0.8536,0.214,0.5845,0.748,0.7591,0.7455,,,,,,0.4283,0.3767,0.3683,0.4767,0.6194,0.7509,0.4125,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-oss:20b,0.5833,0.65,0.8067,0.9233,0.9533,0.62,0.2433,0.2767,0.2433,0.765,0.8443,0.0397,0.7864,0.4946,0.5291,0.4899,,,,,,0.1067,0.08,0.16,0.1867,0.2544,0.5045,0.13335,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,grok-3-mini,0.8817,0.85,0.9267,0.985,0.955,0.81,0.4083,0.3917,0.3967,0.9363,0.9448,0.04,0.7916,0.6373,0.6291,0.643,,,,,,0.0983,0.1033,0.1367,0.2,0.3989,0.6365,0.134575,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,llama3.1:70b,0.61,0.5283,0.7267,0.8217,0.935,0.5067,0.21,0.2283,0.2067,0.7529,0.7957,0.0337,0.7635,0.4702,0.4774,0.4645,,,,,,0.01,0.0483,0.0983,0.045,0.215,0.4707,0.0504,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,llama3.1:8b,0.1267,0.0267,0.155,0.1233,0.6183,0.0183,0.0217,0.0167,0.0267,0.4549,0.3316,0.1126,0.2414,0.1659,0.1602,0.18,,,,,,0.0,0.0017,0.0067,0.0,0.0217,0.1687,0.0021,,,,,,,,,,,,,,,,,0.0,0.0001,0.0,0.0,1.0,0.0005,0.0,0.0001,0.0,0.0,1.0,0.0005
overall,fixing,mistral-small:24b,0.72,0.5183,0.7467,0.9,0.9583,0.5017,0.5233,0.5383,0.5367,0.8296,0.7563,0.0148,0.6782,0.7518,0.7489,0.759,,,,,,0.1683,0.105,0.1917,0.1567,0.5328,0.7532,0.15542499999999998,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,o3,0.7367,0.795,0.92,0.945,0.9733,0.7717,0.3783,0.3633,0.3783,0.8218,0.8565,0.0244,0.8082,0.5603,0.5549,0.5642,,,,,,0.1567,0.1333,0.11,0.155,0.3733,0.5598,0.13875,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,chain-of-thought,deepseek-reasoner,0.9581,0.8104,0.8909,0.8859,0.8943,0.7148,,,,0.9728,0.9253,0.099,0.8089,,,,,,,,,0.099,0.1057,0.1141,0.1426,,,0.11535,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
overall,chain-of-thought,gpt-4.1-2025-04-14,0.9444,0.8316,0.936,0.9226,0.9545,0.7912,,,,0.969,0.9502,0.0333,0.8799,,,,,,,,,0.0269,0.0303,0.0539,0.0758,,,0.046725,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,chain-of-thought,gpt-5,0.9498,0.8763,0.9264,0.9398,0.8612,0.7441,,,,0.9655,0.9509,0.1317,0.8119,,,,,,,,,0.1304,0.1371,0.1321,0.1455,,,0.13627499999999998,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,chain-of-thought,gpt-5-nano,0.9356,0.7489,0.8578,0.86,0.5556,0.3267,,,,0.9627,0.9017,0.4381,0.4487,,,,,,,,,0.4289,0.4378,0.4333,0.4511,,,0.437775,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9334,0.0,0.0,0.0,0.0,0.0,0.9334,0.0
overall,chain-of-thought,llama3.1:70b,0.8133,0.5767,0.7267,0.7583,0.8567,0.48,,,,0.878,0.7934,0.1147,0.6673,,,,,,,,,0.085,0.0967,0.155,0.1733,,,0.1275,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,chain-of-thought,llama3.1:8b,0.7007,0.3746,0.6722,0.6271,0.8227,0.2876,,,,0.8111,0.677,0.1193,0.5128,,,,,,,,,0.0602,0.0736,0.1388,0.1823,,,0.11372499999999999,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,wikidata,deepseek-chat,0.3665,0.2149,0.5611,0.543,0.6131,0.1335,,,,0.5349,0.4654,0.1436,0.229,,,,,,,,,0.1154,0.1154,0.2149,0.3032,,,0.187225,,,,,,,,,,,,,,,,,0.0567,0.0143,0.0001,0.0,0.1273,0.0028,0.0567,0.0143,0.0001,0.0,0.1273,0.0028
overall,wikidata,gemini-2.0-flash,0.3416,0.1606,0.5023,0.4661,0.6018,0.0905,,,,0.5907,0.4726,0.1197,0.2984,,,,,,,,,0.0385,0.0611,0.1131,0.1471,,,0.08995,,,,,,,,,,,,,,,,,0.7747,0.1037,0.0042,0.0005,0.8364,0.0057,0.7747,0.1037,0.0042,0.0005,0.8364,0.0057
overall,wikidata,gemini-2.5-flash,0.3348,0.2308,0.5814,0.5407,0.8756,0.2195,,,,0.4727,0.4442,0.0285,0.3483,,,,,,,,,0.2172,0.2104,0.2149,0.2602,,,0.225675,,,,,,,,,,,,,,,,,0.7886,0.9852,0.0073,0.0042,0.0937,0.8886,0.7886,0.9852,0.0073,0.0042,0.0937,0.8886
overall,wikidata,gemini-2.5-pro,0.319,0.267,0.5226,0.4638,0.7964,0.2489,,,,0.6416,0.6057,0.0345,0.5018,,,,,,,,,0.0158,0.0226,0.0475,0.0452,,,0.032775,,,,,,,,,,,,,,,,,0.7308,0.1177,0.0024,0.0062,0.6624,0.0444,0.7308,0.1177,0.0024,0.0062,0.6624,0.0444
overall,wikidata,gpt-4.1-2025-04-14,0.457,0.2104,0.5588,0.4661,0.6312,0.1357,,,,0.7656,0.6092,0.1087,0.3982,,,,,,,,,0.009,0.009,0.0475,0.0633,,,0.0322,,,,,,,,,,,,,,,,,0.4571,0.151,0.1572,0.077,0.4063,0.1147,0.4571,0.151,0.1572,0.077,0.4063,0.1147
overall,wikidata,gpt-4.1-mini-2025-04-14,0.2624,0.0814,0.3507,0.2896,0.7828,0.0407,,,,0.4393,0.3009,0.062,0.2012,,,,,,,,,0.052,0.0769,0.0407,0.1584,,,0.08199999999999999,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.9887,1.0,1.0,1.0,1.0,0.0,0.9887
