new_Q_ID,dataset,Q_ID,Q1,Q2,Q3,Q4,A1,A2,A3,A4,golden_llm,golden_action,llm_rank,?A1=A2,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,idk_A1,idk_A2,idk_A3,idk_A4,n_consistent_zeroshot,n_consistent_all_actions,n_consistent_llms,overall_consistency_ratio,?A1=A2_ratio,?A1>A3_ratio,?A1>A4_ratio,?A3∅A4_ratio,?A4=A1|3_ratio,idk_A1_ratio,idk_A2_ratio,idk_A3_ratio,idk_A4_ratio,at_least_one_restriction_ratio
LC-QuAD-54,LC-QuAD,54,What countries have a public holiday to celebrate their constitution?,What countries observe a public holiday for their constitution?,What countries have a public holiday in their Spring or Summer to celebrate their constitution?,What countries have a public holiday in their Autumn or Winter to celebrate their constitution?,"['Denmark', 'United States of America', 'India', 'Norway', 'Mexico', 'Poland', 'Japan', 'South Korea', 'Spain']","['Denmark', 'United States of America', 'India', 'Norway', 'Mexico', 'Poland', 'Japan', 'South Korea', 'Spain']","['Denmark', 'Argentina', 'Norway', 'Poland', 'Japan', 'South Korea', 'Iceland']","['Afghanistan', 'Ghana', 'Serbia', 'Brazil', 'Dominican Republic', 'India', 'Thailand', 'Azerbaijan', 'Italy', 'Mongolia', 'Uzbekistan', 'Tajikistan', 'Mexico', 'Bangladesh', 'Taiwan', 'Philippines', 'Myanmar', 'Spain']",deepseek-reasoner,fixing,4,1,1,1,1,1,0,0,0,0,0,6,6,0.09375,0.5625,0.703125,0.609375,0.546875,0.21875,0.25,0.25,0.46875,0.296875,0.859375
LC-QuAD-55,LC-QuAD,55,What are the war deities from ancient mythology in Europe?,Which war deities are from ancient mythology in Europe?,What war deities from ancient mythology in Europe have astronomic bodies named after them?,What war deities from ancient mythology in Europe do not have astronomic bodies named after them?,"['Toutatis', 'Camulus', 'Triglav', 'Gebeleizis', 'Enyo', 'Menrva', 'Neto', 'Nemain', 'Rudianos', 'Svantovit', 'Heimdall', 'Kratos', 'Mars', 'Belatucadros', 'Segomo', 'Rigisamus', 'Ullr', 'Perun', 'Medaurus', 'Polemos', 'Quirinus', 'Phobos', 'Bellona', 'Minerva', 'Yarovit', 'Lugh', 'Neit', 'Ogma', 'Ares', 'Ukko', 'Victoria', 'Laran', 'Nike', 'Freyr', 'Bia', 'Pleistoros', 'Odin', 'Tyr', 'Cocidius', 'Macha', 'Zibelthiurdos', 'Eris', 'Freyja', 'Perkunas', 'Morrigan', 'Chernobog', 'Virtus', 'Andraste', 'Badb', 'Deimos', 'Thor', 'Scathach', 'Athena']","['Toutatis', 'Camulus', 'Triglav', 'Gebeleizis', 'Enyo', 'Menrva', 'Neto', 'Nemain', 'Rudianos', 'Svantovit', 'Heimdall', 'Kratos', 'Mars', 'Belatucadros', 'Segomo', 'Rigisamus', 'Ullr', 'Perun', 'Medaurus', 'Polemos', 'Quirinus', 'Phobos', 'Bellona', 'Minerva', 'Yarovit', 'Lugh', 'Neit', 'Ogma', 'Ares', 'Ukko', 'Victoria', 'Laran', 'Nike', 'Freyr', 'Bia', 'Pleistoros', 'Odin', 'Tyr', 'Cocidius', 'Macha', 'Zibelthiurdos', 'Eris', 'Freyja', 'Perkunas', 'Morrigan', 'Chernobog', 'Virtus', 'Andraste', 'Badb', 'Deimos', 'Thor', 'Scathach', 'Athena']","['Toutatis', 'Nike', 'Victoria', 'Bellona', 'Phobos', 'Minerva', 'Odin', 'Virtus', 'Mars', 'Perun', 'Deimos', 'Eris', 'Freyja', 'Athena']","['Camulus', 'Triglav', 'Gebeleizis', 'Enyo', 'Nemain', 'Belatucadros', 'Segomo', 'Ullr', 'Alala', 'Honos', 'Maris', 'Quirinus', 'Saxnot', 'Zalmoxis', 'Lugh', 'Neit', 'Ares', 'Ukko', 'Laran', 'Svetovid', 'Tyr', 'Cocidius', 'Macha', 'Jarovit', 'Perkunas', 'Cathubodua', 'Nerio', 'Hadur', 'Chernobog', 'The Morrigan', 'Virtus', 'Andraste', 'Badb', 'Thor', 'Vidar']",o3,fixing,1,1,1,1,1,1,0,0,0,0,0,5,5,0.078125,0.46875,0.703125,0.59375,0.859375,0.390625,0.140625,0.140625,0.390625,0.21875,0.953125
LC-QuAD-56,LC-QuAD,56,What superheroes are in the Justice League?,Which superheroes form part of the Justice League?,Which superheroes in the Justice League are part of the Big Seven?,What superheroes are in the Justice League but not the Big Seven?,"['Batman', 'Hawkman', 'Huntress', 'Blue Jay', 'Stargirl', 'Batwoman', 'Dolphin', 'The Atom Ray Palmer', 'Green Lantern Guy Gardner', 'The Flash Barry Allen', 'The Flash Wally West', 'Red Arrow', 'Firestorm', 'Orion', 'Martian Manhunter', 'Big Barda', 'Aztek', 'Gypsy', 'Steel John Henry Irons', 'Tomorrow Woman', 'Hawkwoman', 'Aquaman', 'Damage', 'Animal Man', 'Sand', 'Mister Terrific Michael Holt', 'Jade', 'Superman', 'Fire', 'Bloodwynd', 'Green Lantern John Stewart', 'Zatanna', 'Black Lightning', 'Booster Gold', 'Green Lantern Kyle Rayner', 'Doctor Mid Nite Pieter Cross', 'Black Canary', 'Hourman Rick Tyler', 'Triumph', 'Elongated Man', 'Green Lantern Jessica Cruz', 'Tasmanian Devil', 'Major Disaster', 'Vibe', 'Doctor Fate', 'Atom Smasher', 'Cyborg', 'Plastic Man', 'Manitou Raven', 'Green Arrow', 'Captain Atom', 'Green Lantern Hal Jordan', 'Vixen', 'Squire', 'The Atom Ryan Choi', 'Lobo', 'Maya', 'Moon Maiden', 'Knight', 'Power Girl', 'Hourman Android', 'Maxima', 'Arsenal', 'Shazam', 'Red Tornado', 'Blue Beetle Jaime Reyes', 'Doctor Light Kimiyo Hoshi', 'Rocket Red', 'Grace Choi', 'Commander Steel', 'Hawkgirl', 'Obsidian', 'Amazing Man', 'Antaeus', 'Ice', 'Wonder Woman', 'Faith', 'Green Lantern Simon Baz', 'Metamorpho', 'Nightwing', 'Mister Miracle', 'Blue Beetle Ted Kord']","['Batman', 'Hawkman', 'Huntress', 'Blue Jay', 'Stargirl', 'Batwoman', 'Dolphin', 'The Atom Ray Palmer', 'Green Lantern Guy Gardner', 'The Flash Barry Allen', 'The Flash Wally West', 'Red Arrow', 'Firestorm', 'Orion', 'Martian Manhunter', 'Big Barda', 'Aztek', 'Gypsy', 'Steel John Henry Irons', 'Tomorrow Woman', 'Hawkwoman', 'Aquaman', 'Damage', 'Animal Man', 'Sand', 'Mister Terrific Michael Holt', 'Jade', 'Superman', 'Fire', 'Bloodwynd', 'Green Lantern John Stewart', 'Zatanna', 'Black Lightning', 'Booster Gold', 'Green Lantern Kyle Rayner', 'Doctor Mid Nite Pieter Cross', 'Black Canary', 'Hourman Rick Tyler', 'Triumph', 'Elongated Man', 'Green Lantern Jessica Cruz', 'Tasmanian Devil', 'Major Disaster', 'Vibe', 'Doctor Fate', 'Atom Smasher', 'Cyborg', 'Plastic Man', 'Manitou Raven', 'Green Arrow', 'Captain Atom', 'Green Lantern Hal Jordan', 'Vixen', 'Squire', 'The Atom Ryan Choi', 'Lobo', 'Maya', 'Moon Maiden', 'Knight', 'Power Girl', 'Hourman Android', 'Maxima', 'Arsenal', 'Shazam', 'Red Tornado', 'Blue Beetle Jaime Reyes', 'Doctor Light Kimiyo Hoshi', 'Rocket Red', 'Grace Choi', 'Commander Steel', 'Hawkgirl', 'Obsidian', 'Amazing Man', 'Antaeus', 'Ice', 'Wonder Woman', 'Faith', 'Green Lantern Simon Baz', 'Metamorpho', 'Nightwing', 'Mister Miracle', 'Blue Beetle Ted Kord']","['Aquaman', 'Green Lantern (Hal Jordan)', 'Batman', 'Wonder Woman', 'The Flash (Barry Allen)', 'Martian Manhunter', 'Superman']","['Maxima', 'Big Barda', 'Saint Walker', 'Booster Gold', 'Green Lantern Kyle Rayner', 'Red Tornado', 'Aztek', 'Black Canary', 'Gypsy', 'Hawkman', 'Mera', 'Steel John Henry Irons', 'Rocket Red', 'Madame Xanadu', 'Triumph', 'Tomorrow Woman', 'Killer Frost', 'Raven', 'Elongated Man', 'Green Lantern Jessica Cruz', 'Atom Ryan Choi', 'Adam Strange', 'Atom Ray Palmer', 'Shade The Changing Man', 'Tasmanian Devil', 'Huntress', 'Starfire', 'Amazing Man', 'Hawkgirl Shayera Hol', 'Phantom Stranger', 'Blue Jay', 'The Ray', 'Batgirl Barbara Gordon', 'Major Disaster', 'Vibe', 'Batwoman', 'Man Bat', 'Animal Man', 'Deadman', 'Doctor Fate', 'Wonder Girl Cassie Sandsmark', 'Miss Martian', 'Doctor Light', 'Plastic Man', 'Manitou Raven', 'Green Arrow', 'Ice', 'Captain Atom', 'Cyborg', 'Vixen', 'Detective Chimp', 'Faith', 'Swamp Thing', 'Fire', 'Green Lantern Simon Baz', 'Crimson Fox', 'Metamorpho', 'Nightwing', 'Lobo', 'Artemis', 'Beast Boy', 'Power Girl', 'Shazam Billy Batson', 'Mister Miracle', 'Supergirl', 'Bloodwynd', 'Blue Beetle Ted Kord', 'John Constantine', 'Firestorm', 'Orion', 'Green Lantern John Stewart', 'Zatanna', 'Black Lightning', 'Oracle']",o3,fixing,1,1,1,1,1,1,0,0,0,0,0,9,9,0.140625,0.625,0.71875,0.625,0.84375,0.3125,0.234375,0.21875,0.359375,0.34375,0.953125
LC-QuAD-57,LC-QuAD,57,Name all annual events happening in Pershing County.,What annual events take place in Pershing County?,"What annual events take place in Lovelock, Pershing County?",What annual events take place in Pershing County outside of Lovelock?,"['Lovelock Street Fever Car Show', 'Lovelock Frontier Days', 'Portuguese Festa', 'Lovelock July 4 Celebration', 'Winnemucca to Lovelock Highway 95 Run-A-Mucca', 'Burning Man']","['Lovelock Street Fever Car Show', 'Lovelock Frontier Days', 'Portuguese Festa', 'Lovelock July 4 Celebration', 'Winnemucca to Lovelock Highway 95 Run-A-Mucca', 'Burning Man']","['Lovelock Portuguese Festa', 'Pershing County Fair and Rodeo', 'Lovelock Street Fever Car Show', 'Lovelock Frontier Days']","['Rye Patch Nugget Shoot', 'Burning Man']",gemini-2.5-pro,fixing,3,1,1,1,1,1,0,0,0,0,0,2,2,0.03125,0.625,0.6875,0.734375,0.609375,0.203125,0.53125,0.4375,0.578125,0.53125,0.953125
LC-QuAD-58,LC-QuAD,58,What kinds of structures are found at Aït Benhaddou?,What forms of structure form Aït Benhaddou?,What kinds of military structures are found at Aït Benhaddou?,What kinds of non-military structures are found at Aït Benhaddou?,"['Fortified gate', 'Public square', 'Caravanserai', 'Muslim cemetery', 'Corner towers', ""Saint's shrine"", 'Defensive walls', 'Mosque', 'Fortified granary', 'Jewish cemetery', 'Threshing floor', 'Houses', 'Fortified houses']","['Fortified gate', 'Public square', 'Caravanserai', 'Muslim cemetery', 'Corner towers', ""Saint's shrine"", 'Defensive walls', 'Mosque', 'Fortified granary', 'Jewish cemetery', 'Threshing floor', 'Houses', 'Fortified houses']","['Defensive walls', 'Fortified houses resembling small urban castles', 'Baffle gate', 'Corner towers']","['Public square', 'Caravanserai', '2 cemeteries (Muslim and Jewish)', 'Grain threshing area outside the ramparts', 'Sanctuary of Saint Sidi Ali or Amer', 'Mosque', 'Houses']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,4,4,0.0625,0.40625,0.53125,0.53125,0.765625,0.265625,0.109375,0.078125,0.390625,0.15625,0.921875
LC-QuAD-6,LC-QuAD,6,What characters in Nabucco sing as sopranos?,Which characters in Nabucco perform as sopranos?,What slaves in Nabucco sing as sopranos?,What characters in Nabucco that sing as sopranos are not slaves?,"['Anna', 'Abigaille']","['Anna', 'Abigaille']",['Anna'],"['Anna', 'Abigaille']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,5,5,0.078125,0.75,0.578125,0.6875,0.734375,0.265625,0.078125,0.078125,0.5625,0.21875,0.984375
LC-QuAD-60,LC-QuAD,60,What public statues are found in Rennes today?,What public statues can be seen in Rennes today?,What extant public statues in Rennes depict historical figures?,What extant public statues in Rennes do not depict historical figures?,"['Statue ""Le Semeur"" by Louis-Henri Nicot', 'Allegorical statue of the Vilaine river on the Palais du Commerce', 'Statue of Olympe de Gouges', 'Sculpture group ""Exode"" by Ernest Barlach', 'Bust of Charles Tillon', 'Statue of Anne of Brittany in the Jardin du Thabor', 'Statue ""Hommage au capitaine Dreyfus"" by the artist Tim', 'Bust of Paul Féval', 'Monument aux morts de la guerre de 1914-1918', 'Equestrian statue of Bertrand du Guesclin', 'Sculpture ""Le Grand Ubu"" dedicated to Alfred Jarry', 'Statue of Jean Leperdit', 'Statue ""La Jeune Fille à la coquille"" by Charles Joseph Lenoir']","['Statue ""Le Semeur"" by Louis-Henri Nicot', 'Allegorical statue of the Vilaine river on the Palais du Commerce', 'Statue of Olympe de Gouges', 'Sculpture group ""Exode"" by Ernest Barlach', 'Bust of Charles Tillon', 'Statue of Anne of Brittany in the Jardin du Thabor', 'Statue ""Hommage au capitaine Dreyfus"" by the artist Tim', 'Bust of Paul Féval', 'Monument aux morts de la guerre de 1914-1918', 'Equestrian statue of Bertrand du Guesclin', 'Sculpture ""Le Grand Ubu"" dedicated to Alfred Jarry', 'Statue of Jean Leperdit', 'Statue ""La Jeune Fille à la coquille"" by Charles Joseph Lenoir']","['Statue of Jean-Victor Moreau', 'Statue of Paul-Joseph de la Porte-Vezins', 'Bust of Charles Tillon', 'Statue of Bertrand du Guesclin', 'Bust of Zénaïde Fleuriot', 'Statue of Jean Leperdit', 'Statue of Anne of Brittany']","[""Monument to the Enfants d'Ille-et-Vilaine morts pour la Patrie on Boulevard de la Duchesse Anne"", 'Ex-libris sculpture by Jean-Michel Sanejouand near the Champs Libres', 'The Magic Fountains kinetic sculpture by Yaacov Agam on the Esplanade Charles de Gaulle', 'Alignement du 21 siècle by Aurélie Nemours in the Parc de Beauregard', 'Monument to the dead of the 1870-1871 war in the Cimetière du Nord', 'Monument aux Ouvriers du Livre on Rue de la Mabilais']",gemini-2.5-pro,fixing,3,1,1,1,1,1,0,0,0,0,0,3,3,0.046875,0.6875,0.671875,0.75,0.53125,0.1875,0.5625,0.53125,0.59375,0.640625,1.0
LC-QuAD-61,LC-QuAD,61,What complete and incomplete operas has Claude Debussy composed?,"Which operas were composed by Claude Debussy, including incomplete operas?",Which completed operas did Claude Debussy compose?,Which incompleted operas did Claude Debussy compose?,"['Le diable dans le beffroi', 'La chute de la maison Usher', 'Rodrigue et Chimène', 'Pelléas et Mélisande']","['Le diable dans le beffroi', 'La chute de la maison Usher', 'Rodrigue et Chimène', 'Pelléas et Mélisande']",['Pelléas et Mélisande'],"['Le diable dans le beffroi', 'Rodrigue et Chimène', 'La chute de la maison Usher']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,9,8,0.140625,0.515625,0.75,0.59375,0.890625,0.34375,0.125,0.09375,0.34375,0.140625,0.96875
LC-QuAD-62,LC-QuAD,62,Who are the publishers for Civilization video games?,Which companies have published Civilization video games?,Who was the publisher for the original Civilization video game?,Who has published Civilization video games excluding the original publisher?,"['Activision', '2K Games', 'Hasbro Interactive', 'Infogrames', 'MacSoft', 'Atari', 'Aspyr', 'MicroProse']","['Activision', '2K Games', 'Hasbro Interactive', 'Infogrames', 'MacSoft', 'Atari', 'Aspyr', 'MicroProse']",['MicroProse'],"['Activision', '2K Games', 'Hasbro Interactive', 'MacSoft', 'Infogrames', 'Aspyr Media', 'Atari', 'Feral Interactive']",o3,fixing,1,1,1,1,1,1,0,0,0,0,0,10,10,0.15625,0.53125,0.765625,0.53125,0.890625,0.328125,0.125,0.15625,0.3125,0.171875,0.984375
LC-QuAD-63,LC-QuAD,63,What generic drugs are Integrase Strand Transfer Inhibitors?,What generic drugs are INSTIs?,What generic INSTI drugs have long-acting injectables available?,What generic INSTI drugs do not have long-acting injectables available?,"['Raltegravir', 'Cabotegravir', 'Dolutegravir', 'Bictegravir', 'Elvitegravir']","['Raltegravir', 'Cabotegravir', 'Dolutegravir', 'Bictegravir', 'Elvitegravir']",['Cabotegravir'],"['Bictegravir', 'Raltegravir', 'Dolutegravir', 'Elvitegravir']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,11,9,0.171875,0.734375,0.671875,0.734375,0.8125,0.421875,0.125,0.140625,0.484375,0.15625,0.953125
LC-QuAD-64,LC-QuAD,64,What cities are referenced in the Buddenbrooks?,What cities are mentioned by the Buddenbrooks?,What German cities are referenced in the Buddenbrooks?,What cities outside Germany are referenced in the Buddenbrooks?,"['St. Petersburg', 'Berlin', 'Travemünde', 'Amsterdam', 'Lübeck', 'London', 'Valparaiso', 'Munich', 'Bergen', 'Hamburg', 'Copenhagen', 'Antwerp', 'Paris']","['St. Petersburg', 'Berlin', 'Travemünde', 'Amsterdam', 'Lübeck', 'London', 'Valparaiso', 'Munich', 'Bergen', 'Hamburg', 'Copenhagen', 'Antwerp', 'Paris']","['Berlin', 'Travemünde', 'Lübeck', 'Hagenau', 'Frankfurt am Main', 'Munich', 'Hamburg']","['Amsterdam', 'London', 'Valparaiso', 'Bergen', 'Paris']",gemini-2.5-pro,fixing,3,1,1,1,1,1,0,0,0,0,0,5,5,0.078125,0.59375,0.8125,0.609375,0.671875,0.296875,0.296875,0.328125,0.46875,0.40625,0.96875
LC-QuAD-65,LC-QuAD,65,What runways are available in LAX?,What runways does Los Angeles International Airport have?,What runways are part of the North Airfield Complex of Los Angeles International Airport?,What runways are part of the South Airfield Complex of Los Angeles International Airport?,"['7 Left/25 Right', '6 Left/24 Right', '6 Right/24 Left', '7 Right/25 Left']","['7 Left/25 Right', '6 Left/24 Right', '6 Right/24 Left', '7 Right/25 Left']","['Runway 6 Left/Runway 24 Right', 'Runway 6 Right/Runway 24 Left']","['7 Left/25 Right', '7 Right/25 Left']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,8,8,0.125,0.46875,0.578125,0.53125,0.796875,0.34375,0.0625,0.0625,0.4375,0.140625,0.921875
LC-QuAD-66,LC-QuAD,66,List all the musicals for which Jonathan Larson received Drama Desk Award nominations.,For which musicals did Jonathan Larson receive Drama Desk Awards nominations?,For which musicals did Jonathan Larson win a Drama Desk Award?,For which musicals did Jonathan Larson receive Drama Desk Awards nominations but did not win such an award?,"['Rent', 'Tick, Tick... Boom!']","['Rent', 'Tick, Tick... Boom!']",['Rent'],"['Tick, Tick... Boom!']",grok-3-mini,zero-shot,8,1,1,1,1,1,0,0,0,0,1,8,7,0.125,0.5625,0.875,0.78125,0.671875,0.421875,0.21875,0.140625,0.390625,0.265625,0.984375
LC-QuAD-67,LC-QuAD,67,"What counties of North Dakota are located, in whole or part, within the Mountain Time Zone?",What North Dakota counties use (in whole or part) the Mountain Time Zone?,What counties of North Dakota exclusively use the Mountain Time Zone?,What counties of North Dakota are split between the Mountain Time Zone and another timezone?,"['Slope County', 'Stark County', 'Billings County', 'Bowman County', 'Golden Valley County', 'Adams County', 'Hettinger County']","['Slope County', 'Stark County', 'Billings County', 'Bowman County', 'Golden Valley County', 'Adams County', 'Hettinger County']","['Slope County', 'Stark County', 'Billings County', 'Bowman County', 'Golden Valley County', 'Adams County', 'Hettinger County']","['Grant County', 'McKenzie County']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,8,8,0.125,0.546875,0.671875,0.703125,0.71875,0.390625,0.203125,0.171875,0.40625,0.203125,0.90625
LC-QuAD-68,LC-QuAD,68,What major singles titles has Serena Williams won?,What major titles has Serena Williams won for singles?,What major singles titles has Serena Williams won on a hard surface?,What major singles titles has Serena Williams won on a glass or clay surface?,"['Wimbledon', 'Australian Open', 'French Open', 'United States Open']","['Wimbledon', 'Australian Open', 'French Open', 'United States Open']","['Australian Open', 'United States Open']","['Wimbledon 2012', 'Wimbledon 2009', 'French Open 2015', 'French Open 2013', 'Wimbledon 2015', 'French Open 2002', 'Wimbledon 2010', 'Wimbledon 2016', 'Wimbledon 2003', 'Wimbledon 2002']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,14,14,0.21875,0.65625,0.625,0.65625,0.90625,0.390625,0.0625,0.046875,0.328125,0.09375,1.0
LC-QuAD-69,LC-QuAD,69,"For which categories was ""Crouching Tiger, Hidden Dragon"" nominated at the 73rd Academy Awards?","What was ""Crouching Tiger, Hidden Dragon"" nominated for at the 73rd Academy Awards?","For which musical categories was ""Crouching Tiger, Hidden Dragon"" nominated at the 73rd Academy Awards?","For which non-musical categories was ""Crouching Tiger, Hidden Dragon"" nominated at the 73rd Academy Awards?","['Best Art Direction', 'Best Costume Design', 'Best Director', 'Best Original Song', 'Best Foreign Language Film', 'Best Film Editing', 'Best Original Score', 'Best Picture', 'Best Adapted Screenplay', 'Best Cinematography']","['Best Art Direction', 'Best Costume Design', 'Best Director', 'Best Original Song', 'Best Foreign Language Film', 'Best Film Editing', 'Best Original Score', 'Best Picture', 'Best Adapted Screenplay', 'Best Cinematography']","['Best Original Score', 'Best Original Song']","['Best Art Direction', 'Best Costume Design', 'Best Director', 'Best Foreign Language Film', 'Best Film Editing', 'Best Picture', 'Best Adapted Screenplay', 'Best Cinematography']",gemini-2.5-pro,zero-shot,3,1,1,1,1,1,0,0,0,0,1,13,12,0.203125,0.609375,0.71875,0.75,0.921875,0.453125,0.140625,0.15625,0.328125,0.09375,1.0
